fname,detected,yolo_conf,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
960.png,True,0.7216,1,219,570,289,140,570,96,256,0.9376,0.8904,0.9761,0.9561,0.9907,155.48,248.6,473.38,0.9862,0.9728,0.8072,0.6767,1.0,1.0,0.943,0.8921,0.8892,0.8005,1.0,1.0
585.png,True,0.6305,35,162,570,292,260,570,192,256,0.8728,0.7848,0.961,0.9407,0.9887,148.8,421.81,639.67,0.9784,0.9576,0.7903,0.6533,0.847,0.7346,1.0,1.0,0.7999,0.6666,0.8212,0.6966
1825.png,True,0.9214,1,137,569,291,308,570,224,256,0.772,0.6918,0.9737,0.7915,0.9864,152.44,470.95,711.89,0.9882,0.9767,0.6333,0.4634,0.2637,0.1519,0.8184,0.6926,0.9282,0.866,1.0,1.0
1518.png,True,0.6226,0,179,542,264,169,570,128,256,0.8034,0.6838,0.9699,0.8163,0.9643,163.37,290.03,522.75,0.9848,0.9701,0.6887,0.5252,0.711,0.5516,0.7821,0.6421,0.7843,0.6451,0.8694,0.769
2291.png,True,0.5067,0,150,558,283,265,570,192,256,0.9526,0.9185,0.9916,0.9853,0.9939,153.25,420.15,642.31,0.9956,0.9913,0.7973,0.663,0.9228,0.8566,1.0,1.0,1.0,1.0,1.0,1.0
2086.png,True,0.8754,0,94,570,225,263,570,192,256,0.5733,0.5132,0.9591,0.909,0.9771,148.26,396.34,616.68,0.9776,0.9562,0.7222,0.5652,0.0,0.0,0.0,0.0,0.9495,0.9039,0.7908,0.6539
2113.png,True,0.756,1,77,570,158,161,570,128,256,0.6776,0.6113,0.9774,0.8183,0.9636,152.95,301.1,526.99,0.988,0.9763,0.7098,0.5501,1.0,1.0,0.0,0.0,0.9214,0.8542,0.4462,0.2871
2035.png,True,0.3837,0,107,265,221,228,358,160,192,0.6272,0.533,0.9706,0.7714,0.9468,238.19,452.59,781.17,0.9868,0.974,0.2743,0.159,0.7435,0.5917,1.0,1.0,0.3023,0.178,0.4563,0.2955
2819.png,True,0.5162,0,54,568,142,176,570,128,256,0.5878,0.4822,0.9538,0.6917,0.9601,227.75,628.11,961.54,0.9778,0.9566,0.6114,0.4403,0.7543,0.6055,0.4051,0.254,0.7781,0.6368,0.0,0.0
2562.png,True,0.4602,12,129,569,171,84,570,64,256,0.6537,0.5674,0.9371,0.8069,0.9508,235.41,242.46,573.49,0.9658,0.9338,0.6512,0.4828,0.7611,0.6144,0.0,0.0,0.5439,0.3735,1.0,1.0
2069.png,True,0.9067,16,107,566,264,313,570,224,256,0.6221,0.5443,0.9692,0.6745,0.9893,227.86,685.15,1002.69,0.9853,0.971,0.2615,0.1504,0.8692,0.7687,0.8994,0.8172,0.0,0.0,0.7169,0.5587
2642.png,False,0.0,0,0,570,380,380,570,256,256,0.8727,0.8203,0.9869,0.8832,0.9782,222.65,807.8,1117.59,0.9933,0.9866,0.474,0.3106,0.7688,0.6245,1.0,1.0,1.0,1.0,1.0,1.0
57.png,True,0.6098,2,124,567,253,257,570,192,256,0.9308,0.8801,0.9837,0.9543,0.9862,237.1,480.45,809.86,0.9912,0.9825,0.7907,0.6538,1.0,1.0,0.87,0.77,0.9329,0.8742,1.0,1.0
1722.png,True,0.6757,1,185,493,274,177,570,128,256,0.8445,0.7647,0.9708,0.8779,0.9737,151.63,283.34,502.51,0.9847,0.9699,0.5982,0.4267,1.0,1.0,0.8175,0.6913,0.6667,0.5,1.0,1.0
2462.png,False,0.0,0,0,570,380,380,570,256,256,0.6239,0.5141,0.9835,0.7459,0.9781,158.49,532.16,759.5,0.9915,0.9832,0.6702,0.504,0.0,0.0,0.6402,0.4708,0.718,0.5601,0.7234,0.5666
1468.png,True,0.8838,0,113,570,263,300,570,224,256,0.9177,0.8558,0.9707,0.928,0.9911,147.05,481.71,697.55,0.9845,0.9695,0.8732,0.7749,0.7941,0.6585,0.8976,0.8142,0.957,0.9176,1.0,1.0
666.png,True,0.3395,59,155,487,267,224,570,160,256,0.9288,0.8842,0.9854,0.9613,0.9812,151.63,341.03,560.07,0.9924,0.985,0.7099,0.5502,0.8702,0.7702,1.0,1.0,1.0,1.0,1.0,1.0
26.png,True,0.7784,171,87,557,226,279,534,192,256,0.7343,0.6709,0.9701,0.9239,0.9873,163.94,402.23,632.32,0.9835,0.9676,1.0,1.0,0.0,0.0,0.8578,0.7511,0.6818,0.5172,0.8824,0.7895
1374.png,True,0.6037,9,122,569,201,159,570,128,256,0.9448,0.9069,0.9838,0.9476,0.9813,149.31,282.43,507.18,0.9913,0.9828,0.7633,0.6172,1.0,1.0,0.9141,0.8417,1.0,1.0,1.0,1.0
2893.png,True,0.5531,0,158,568,249,183,570,128,256,0.8248,0.7537,0.9732,0.8241,0.9536,147.53,286.2,514.56,0.9866,0.9735,0.6491,0.4805,0.8877,0.7981,0.4257,0.2704,1.0,1.0,1.0,1.0
670.png,True,0.4958,1,153,443,237,168,570,128,256,0.8626,0.7708,0.9485,0.8797,0.965,148.86,278.4,493.61,0.9711,0.9438,0.7529,0.6037,0.8264,0.7041,0.8555,0.7475,0.7696,0.6255,1.0,1.0
1339.png,True,0.6211,0,165,567,264,199,570,160,256,0.971,0.9503,0.9928,0.9766,0.9766,150.47,346.07,573.12,0.9963,0.9927,0.8297,0.709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2518.png,True,0.6177,7,188,569,252,128,570,96,256,0.87,0.7953,0.9331,0.8281,0.969,148.02,223.78,438.84,0.956,0.9156,0.7286,0.5731,1.0,1.0,0.898,0.8148,0.6377,0.4681,1.0,1.0
450.png,True,0.4979,2,85,568,184,199,570,160,256,0.7952,0.6893,0.9808,0.8102,0.9503,149.45,349.22,583.54,0.9906,0.9813,0.7686,0.6242,0.616,0.445,0.7828,0.6431,0.6133,0.4423,1.0,1.0
1184.png,True,0.445,0,134,569,189,111,570,96,256,0.8057,0.7852,0.9839,0.9607,0.9607,151.03,240.63,459.81,0.9915,0.9832,0.8426,0.7279,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1868.png,True,0.3029,68,229,486,272,87,570,64,256,0.7819,0.7266,0.9505,0.7992,0.9473,146.85,166.66,383.28,0.9723,0.9461,1.0,1.0,0.8466,0.7341,0.7695,0.6254,0.1031,0.0544,1.0,1.0
2165.png,True,0.3659,4,134,489,253,239,570,192,256,0.7031,0.6162,0.9683,0.8718,0.9781,150.95,423.02,641.78,0.9844,0.9692,0.8281,0.7067,0.8177,0.6916,0.7224,0.5654,0.8662,0.7639,0.0,0.0
2694.png,True,0.7345,0,190,567,268,156,570,128,256,0.8171,0.7108,0.9614,0.8575,0.9508,150.26,272.05,492.33,0.9802,0.9612,0.7299,0.5747,0.7524,0.6031,0.7058,0.5454,1.0,1.0,0.7344,0.5802
1411.png,True,0.6119,3,73,536,197,248,570,192,256,0.7733,0.663,0.9737,0.8454,0.9673,143.95,410.87,623.26,0.9874,0.975,0.7319,0.5771,0.6839,0.5196,1.0,1.0,0.5334,0.3637,0.7035,0.5427
219.png,True,0.6607,7,151,568,244,185,570,128,256,0.9284,0.8748,0.972,0.9415,0.981,148.51,348.66,569.42,0.9842,0.9689,0.8044,0.6729,1.0,1.0,0.9036,0.8242,0.8783,0.7831,1.0,1.0
2199.png,True,0.6244,1,132,569,202,140,570,96,256,0.5354,0.4269,0.915,0.6109,0.9172,236.91,326.82,660.75,0.9555,0.9148,0.7333,0.5789,0.0,0.0,0.4117,0.2592,0.7256,0.5693,0.3863,0.2394
2124.png,True,0.5099,127,199,568,251,104,570,96,256,0.7928,0.7242,0.9524,0.7752,0.9287,232.58,336.01,655.18,0.9744,0.9501,0.6747,0.509,1.0,1.0,0.8489,0.7374,0.2586,0.1485,1.0,1.0
2349.png,True,0.8527,0,125,567,270,289,570,224,256,0.7113,0.6422,0.9779,0.7074,0.9882,224.81,704.76,1020.35,0.9914,0.9829,0.7583,0.6107,0.8899,0.8016,0.6282,0.458,0.0,0.0,1.0,1.0
67.png,True,0.3998,3,138,560,254,232,570,160,256,0.9257,0.8708,0.9807,0.9289,0.9761,230.1,494.05,818.1,0.9897,0.9796,0.8587,0.7524,1.0,1.0,0.8985,0.8158,0.8075,0.6771,1.0,1.0
48.png,True,0.5344,2,134,567,252,236,570,160,256,0.8973,0.8317,0.9802,0.9433,0.9847,244.0,518.97,851.03,0.9894,0.979,0.7156,0.5572,1.0,1.0,0.8944,0.809,0.7842,0.645,1.0,1.0
2962.png,True,0.7396,1,155,570,280,249,570,192,256,0.5605,0.4912,0.9798,0.6072,0.9764,237.64,536.29,863.2,0.9903,0.9807,0.8312,0.7112,0.7884,0.6507,0.7534,0.6043,0.0,0.0,0.0,0.0
2453.png,True,0.7159,3,172,569,255,167,570,128,256,0.7432,0.6415,0.9689,0.7339,0.9736,153.36,294.97,519.37,0.9878,0.976,0.7162,0.5579,0.773,0.6299,0.32,0.1905,0.662,0.4948,1.0,1.0
2082.png,True,0.6509,7,161,568,227,132,570,96,256,0.6469,0.5763,0.9616,0.8162,0.9587,155.72,223.14,456.12,0.9791,0.959,0.5954,0.4239,1.0,1.0,0.9015,0.8206,0.4057,0.2545,0.0,0.0
2773.png,True,0.655,0,127,568,213,172,570,128,256,0.9253,0.8734,0.9681,0.9169,0.9765,153.52,286.01,509.26,0.9818,0.9643,0.737,0.5835,1.0,1.0,0.9279,0.8656,0.9052,0.8268,1.0,1.0
1721.png,True,0.6262,0,191,491,273,164,570,128,256,0.8971,0.8298,0.974,0.9066,0.9768,147.91,291.23,517.34,0.9861,0.9725,0.7173,0.5592,1.0,1.0,0.8368,0.7193,0.8423,0.7276,1.0,1.0
1432.png,True,0.5272,18,129,568,236,215,570,160,256,0.7919,0.7662,0.9875,0.8056,0.9722,156.31,362.73,597.52,0.9936,0.9872,0.7577,0.6099,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1098.png,True,0.6507,1,105,567,213,216,570,160,256,0.9717,0.9513,0.9914,0.9792,0.9792,146.56,347.3,563.07,0.9956,0.9912,0.8349,0.7166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205.png,False,0.0,0,0,570,380,380,570,256,256,0.8801,0.8094,0.9962,0.9548,0.9832,151.77,560.42,799.37,0.9982,0.9963,1.0,1.0,0.8208,0.6961,1.0,1.0,0.6511,0.4827,0.8106,0.6815
2886.png,True,0.5883,1,128,560,218,180,570,128,256,0.7044,0.6296,0.9529,0.7706,0.9599,156.11,286.8,512.76,0.9743,0.9499,0.8233,0.6997,0.6215,0.4509,1.0,1.0,0.8075,0.6771,0.0,0.0
285.png,True,0.4853,1,141,568,190,97,570,96,256,0.9117,0.8622,0.9713,0.8948,0.9345,150.21,226.85,455.46,0.9849,0.9702,0.6389,0.4694,1.0,1.0,0.8462,0.7334,1.0,1.0,1.0,1.0
1422.png,True,0.6349,0,166,569,259,185,570,128,256,0.8747,0.8083,0.9829,0.907,0.9863,152.64,298.85,520.9,0.9908,0.9818,0.6113,0.4402,1.0,1.0,0.9312,0.8712,0.715,0.5564,1.0,1.0
412.png,True,0.4731,66,165,565,298,265,570,192,256,0.9208,0.8727,0.9905,0.95,0.9844,150.19,413.43,641.58,0.9951,0.9903,1.0,1.0,0.8241,0.7008,0.7059,0.5455,1.0,1.0,1.0,1.0
2850.png,True,0.3224,251,170,568,215,89,430,64,224,0.7168,0.6613,0.9695,0.7162,0.9284,149.0,179.79,397.64,0.9842,0.9689,1.0,1.0,0.0,0.0,0.7614,0.6147,0.5551,0.3841,1.0,1.0
2585.png,True,0.3174,112,66,381,215,289,457,224,224,0.8464,0.7726,0.9763,0.8878,0.9853,151.41,471.67,692.17,0.9876,0.9755,1.0,1.0,0.4463,0.2872,0.9365,0.8806,0.8823,0.7894,0.8257,0.7031
1813.png,False,0.0,0,0,570,380,380,570,256,256,0.3768,0.3205,0.9738,0.6866,0.9511,155.9,599.31,824.53,0.9936,0.9873,0.707,0.5468,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.3889
2280.png,True,0.4607,14,188,512,262,148,570,128,256,0.7751,0.7341,0.9849,0.7715,0.9741,151.12,297.48,516.65,0.9929,0.9858,0.7889,0.6514,0.8686,0.7677,0.0,0.0,1.0,1.0,1.0,1.0
1840.png,True,0.8905,1,156,568,291,271,570,192,256,0.9298,0.8792,0.9856,0.9672,0.9926,151.63,409.93,632.31,0.9922,0.9846,0.7779,0.6365,1.0,1.0,0.8752,0.7781,0.9338,0.8757,1.0,1.0
2271.png,True,0.7755,0,28,389,174,247,525,192,256,0.8638,0.7944,0.9879,0.8557,0.9655,155.05,646.49,869.78,0.9944,0.9889,0.7987,0.6649,0.8564,0.7489,0.5334,0.3637,1.0,1.0,1.0,1.0
2664.png,True,0.6178,1,170,566,241,143,570,96,256,0.9293,0.8762,0.9827,0.9672,0.9849,234.44,347.2,669.67,0.9907,0.9817,0.8524,0.7427,1.0,1.0,0.9057,0.8276,0.8271,0.7052,1.0,1.0
220.png,True,0.6593,0,162,520,244,164,570,128,256,0.9322,0.8799,0.9662,0.934,0.9836,227.06,411.12,728.76,0.9799,0.9607,0.83,0.7094,1.0,1.0,0.9051,0.8266,0.8782,0.7828,1.0,1.0
2747.png,True,0.3289,58,192,552,246,108,570,96,256,0.7932,0.7397,0.9258,0.853,0.9261,250.74,333.96,677.55,0.964,0.9305,1.0,1.0,0.5048,0.3376,1.0,1.0,0.2906,0.17,1.0,1.0
1419.png,True,0.5374,1,31,554,177,250,570,192,256,0.8622,0.7871,0.9865,0.9277,0.979,226.3,605.4,921.38,0.9935,0.9871,0.7864,0.648,0.5946,0.4231,1.0,1.0,0.7984,0.6644,1.0,1.0
1822.png,True,0.9052,1,145,568,297,304,570,224,256,0.8714,0.7982,0.9711,0.9057,0.9792,232.43,763.06,1087.01,0.9878,0.976,0.7533,0.6042,1.0,1.0,0.6314,0.4613,0.8556,0.7477,1.0,1.0
158.png,True,0.4388,87,127,528,243,232,570,160,256,0.9474,0.909,0.9764,0.969,0.9872,159.86,372.97,627.83,0.9868,0.974,1.0,1.0,0.8953,0.8105,1.0,1.0,1.0,1.0,0.802,0.6695
973.png,True,0.6621,0,226,570,293,135,570,96,256,0.9458,0.9066,0.9813,0.9688,0.984,150.84,222.84,442.48,0.99,0.9802,0.8054,0.6742,1.0,1.0,0.8796,0.7851,1.0,1.0,1.0,1.0
2183.png,True,0.665,9,121,569,216,191,570,160,256,0.8119,0.7243,0.9496,0.8448,0.9768,151.43,364.23,583.88,0.9811,0.9629,0.6807,0.516,0.5949,0.4233,0.6145,0.4435,1.0,1.0,1.0,1.0
1555.png,True,0.7572,1,157,570,225,136,570,96,256,0.8311,0.7336,0.9631,0.8696,0.9707,148.22,223.1,439.43,0.9801,0.961,0.7036,0.5427,0.8357,0.7177,0.8376,0.7205,0.6296,0.4594,1.0,1.0
1547.png,True,0.7846,1,157,570,227,140,570,96,256,0.818,0.7179,0.9561,0.8308,0.9662,148.34,241.33,481.77,0.9801,0.961,0.6101,0.439,0.8193,0.6939,0.8347,0.7162,0.664,0.4971,1.0,1.0
1203.png,True,0.7007,0,172,558,243,143,570,96,256,0.9292,0.8809,0.9743,0.9442,0.9903,148.85,220.63,438.03,0.9848,0.97,0.7272,0.5713,1.0,1.0,0.9336,0.8754,0.9297,0.8687,1.0,1.0
1880.png,True,0.3538,157,163,569,286,247,557,192,256,0.6737,0.618,0.9801,0.7863,0.985,151.67,434.01,656.57,0.9923,0.9846,0.4285,0.2726,0.6212,0.4505,1.0,1.0,0.0,0.0,1.0,1.0
2245.png,True,0.71,104,134,391,231,193,487,160,224,0.7881,0.753,0.9683,0.9834,0.9896,143.95,361.31,575.65,0.9821,0.9648,1.0,1.0,0.8404,0.7247,1.0,1.0,0.0,0.0,0.9063,0.8287
1710.png,True,0.6444,0,165,569,270,209,570,160,256,0.702,0.6606,0.9536,0.8552,0.8919,149.42,371.6,595.07,0.9757,0.9525,0.89,0.8017,1.0,1.0,0.0,0.0,0.3466,0.2096,1.0,1.0
63.png,True,0.7028,1,119,570,248,257,570,192,256,0.91,0.8533,0.9817,0.967,0.9892,160.44,437.91,674.04,0.9901,0.9803,0.682,0.5174,1.0,1.0,0.8517,0.7417,0.9364,0.8805,1.0,1.0
2485.png,True,0.8162,1,133,567,246,225,570,160,256,0.8178,0.7256,0.9669,0.8445,0.974,154.01,359.64,588.75,0.9808,0.9624,0.6084,0.4372,0.6933,0.5306,0.6597,0.4923,0.9643,0.9311,1.0,1.0
1862.png,True,0.3529,110,234,490,275,81,570,64,256,0.6641,0.6002,0.8766,0.65,0.8878,159.26,170.8,405.16,0.9328,0.8741,1.0,1.0,0.4215,0.267,0.6303,0.4601,0.0,0.0,1.0,1.0
2820.png,True,0.5558,1,67,565,148,161,570,128,256,0.633,0.5227,0.9448,0.6932,0.9491,147.79,301.15,523.0,0.9714,0.9444,0.7738,0.631,0.6623,0.4951,0.6872,0.5234,0.7033,0.5424,0.0,0.0
2099.png,True,0.8626,25,126,569,228,204,570,160,256,0.6898,0.6049,0.9587,0.8591,0.9707,158.68,377.45,610.68,0.9772,0.9555,0.6222,0.4515,0.0,0.0,0.9254,0.8611,0.8643,0.7611,0.7499,0.5999
2180.png,True,0.6787,10,118,569,210,184,570,128,256,0.8983,0.8438,0.9715,0.9326,0.9779,151.13,303.33,523.26,0.9849,0.9702,0.6286,0.4584,1.0,1.0,0.7761,0.6342,1.0,1.0,1.0,1.0
2432.png,True,0.6769,0,160,567,225,129,570,96,256,0.7375,0.6744,0.9616,0.7493,0.9711,148.79,246.25,468.33,0.9782,0.9574,0.7092,0.5494,0.0,0.0,0.9046,0.8259,0.8329,0.7136,1.0,1.0
1769.png,True,0.664,14,216,568,286,140,570,96,256,0.9076,0.8423,0.9552,0.9242,0.9761,147.93,227.58,443.18,0.975,0.9512,1.0,1.0,0.8583,0.7518,0.7899,0.6528,0.8223,0.6982,1.0,1.0
2906.png,True,0.6607,7,171,455,258,175,570,128,256,0.7951,0.6848,0.952,0.8511,0.9819,149.84,305.2,524.25,0.9786,0.9581,0.6963,0.5341,0.7571,0.6092,0.6434,0.4742,0.6953,0.533,1.0,1.0
1087.png,True,0.7,1,111,569,210,199,570,160,256,0.9769,0.9591,0.9922,0.9796,0.9796,242.84,538.34,872.13,0.996,0.992,0.8653,0.7626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1211.png,True,0.7966,1,175,566,253,156,570,128,256,0.9319,0.8818,0.9751,0.9133,0.9772,237.83,425.07,774.58,0.9866,0.9736,0.7831,0.6436,1.0,1.0,0.9251,0.8606,0.8967,0.8128,1.0,1.0
822.png,True,0.6885,0,169,568,252,167,570,128,256,0.9548,0.9225,0.9852,0.9494,0.9783,244.5,443.28,775.91,0.992,0.9841,0.7923,0.656,1.0,1.0,1.0,1.0,0.9444,0.8947,1.0,1.0
143.png,False,0.0,0,0,570,380,380,570,256,256,0.6812,0.6245,0.9947,0.8532,0.9493,231.44,820.79,1137.79,0.9973,0.9947,0.0,0.0,1.0,1.0,0.4966,0.3303,0.5933,0.4218,1.0,1.0
1619.png,True,0.3776,0,67,441,277,380,570,256,256,0.8829,0.8284,0.9909,0.9707,0.9783,238.71,890.29,1219.53,0.9954,0.9909,0.5568,0.3858,0.7449,0.5935,1.0,1.0,1.0,1.0,1.0,1.0
405.png,True,0.7914,66,166,567,301,271,570,192,256,0.9513,0.9138,0.9659,0.9503,0.9746,174.54,451.5,742.1,0.9807,0.9622,1.0,1.0,0.8526,0.743,0.8747,0.7773,1.0,1.0,1.0,1.0
1577.png,True,0.677,0,94,568,206,224,570,160,256,0.8609,0.7857,0.975,0.88,0.9637,147.61,370.77,591.4,0.9869,0.9741,0.6193,0.4485,1.0,1.0,0.8594,0.7535,0.6999,0.5383,1.0,1.0
2024.png,True,0.4332,68,140,435,189,97,563,96,256,0.703,0.6433,0.9373,0.7158,0.9395,150.96,225.08,444.58,0.9684,0.9387,1.0,1.0,0.0,0.0,0.714,0.5552,0.5356,0.3657,1.0,1.0
1704.png,True,0.3234,233,176,568,268,184,454,128,224,0.9171,0.8713,0.9698,0.9231,0.9708,147.77,288.02,503.1,0.983,0.9665,0.6304,0.4603,1.0,1.0,1.0,1.0,0.8894,0.8009,1.0,1.0
398.png,True,0.7008,0,163,560,271,216,570,160,256,0.9535,0.9184,0.9921,0.9661,0.9809,148.44,349.72,569.46,0.9959,0.9919,0.8337,0.7149,0.8913,0.8039,1.0,1.0,1.0,1.0,1.0,1.0
2226.png,True,0.4161,169,186,265,226,80,164,64,96,0.6202,0.5876,0.8862,0.7768,0.9477,152.83,114.47,342.47,0.9357,0.8792,1.0,1.0,0.7852,0.6464,1.0,1.0,0.0,0.0,0.0,0.0
532.png,True,0.3631,1,154,567,243,177,570,128,256,0.9072,0.8547,0.9833,0.8933,0.9453,155.54,295.0,526.52,0.9915,0.9831,0.6719,0.5059,1.0,1.0,0.7801,0.6394,1.0,1.0,1.0,1.0
1971.png,False,0.0,0,0,570,380,380,570,256,256,0.7569,0.7092,0.9968,0.7994,0.9713,149.41,614.87,838.33,0.9984,0.9967,0.7387,0.5857,0.8044,0.6728,1.0,1.0,0.0,0.0,1.0,1.0
2174.png,True,0.7011,18,144,568,236,184,570,128,256,0.8899,0.8237,0.9743,0.8956,0.9835,151.97,293.22,518.39,0.9858,0.972,0.6562,0.4883,1.0,1.0,0.9031,0.8233,0.794,0.6583,1.0,1.0
2837.png,True,0.7563,211,130,374,207,153,277,128,128,0.5365,0.4572,0.9383,0.5085,0.9565,165.67,203.78,440.18,0.9675,0.937,0.0,0.0,0.867,0.7652,0.8306,0.7103,0.3872,0.2401,0.1667,0.0909
2655.png,True,0.6957,1,164,570,233,137,570,96,256,0.7669,0.7202,0.9681,0.7801,0.9839,172.97,234.69,478.03,0.9843,0.969,0.6499,0.4814,0.0514,0.0264,0.9156,0.8443,1.0,1.0,1.0,1.0
209.png,True,0.7112,0,131,570,238,215,570,160,256,0.9103,0.8471,0.9546,0.9024,0.9688,153.37,364.39,588.42,0.9732,0.9477,0.7957,0.6607,1.0,1.0,0.8969,0.813,0.7962,0.6614,1.0,1.0
2262.png,True,0.5536,115,138,390,226,176,467,128,224,0.876,0.8065,0.9579,0.9551,0.9794,151.94,271.63,494.17,0.9762,0.9536,1.0,1.0,0.6936,0.5309,0.6606,0.4932,1.0,1.0,0.9255,0.8614
2601.png,True,0.7417,129,78,535,220,284,570,192,256,0.7191,0.6605,0.9755,0.9121,0.992,164.33,424.03,656.71,0.9866,0.9736,1.0,1.0,0.0,0.0,0.9092,0.8335,0.882,0.7888,0.537,0.3671
435.png,True,0.7778,46,233,570,334,197,570,160,256,0.9265,0.8797,0.9837,0.931,0.9622,158.48,370.33,596.99,0.9917,0.9835,0.7297,0.5745,0.8375,0.7205,1.0,1.0,1.0,1.0,1.0,1.0
749.png,True,0.5918,0,154,568,244,180,570,128,256,0.9633,0.9391,0.9864,0.9703,0.9703,153.79,298.15,521.97,0.993,0.986,0.7869,0.6487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2089.png,True,0.8828,0,101,569,226,249,570,192,256,0.7341,0.6755,0.9729,0.7768,0.986,152.35,445.49,671.04,0.9849,0.9702,0.6687,0.5023,1.0,1.0,0.0,0.0,0.9652,0.9328,0.786,0.6474
359.png,True,0.5402,0,120,551,201,161,570,128,256,0.8816,0.8074,0.9647,0.8989,0.9864,196.33,449.71,714.7,0.9852,0.9709,0.7989,0.6652,0.7721,0.6289,1.0,1.0,0.7335,0.5792,1.0,1.0
737.png,True,0.6314,1,58,570,188,253,570,192,256,0.5086,0.4714,0.9875,0.6016,0.9603,234.1,620.97,966.58,0.9953,0.9906,0.8308,0.7106,0.0,0.0,0.0,0.0,0.2258,0.1272,1.0,1.0
2331.png,True,0.6492,0,168,567,270,204,570,160,256,0.79,0.7638,0.9879,0.8037,0.9703,230.35,532.41,854.58,0.9938,0.9876,0.7461,0.5951,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
653.png,True,0.4008,55,153,495,269,232,570,160,256,0.7813,0.6981,0.9711,0.8014,0.9517,245.99,521.05,873.75,0.9871,0.9745,0.6859,0.5219,0.4044,0.2534,1.0,1.0,0.6102,0.4391,1.0,1.0
1802.png,True,0.377,3,149,501,217,136,570,96,256,0.7942,0.7579,0.9685,0.7885,0.9749,231.82,354.44,681.58,0.9831,0.9667,0.026,0.0132,0.9033,0.8237,1.0,1.0,1.0,1.0,0.853,0.7437
2754.png,True,0.5508,118,162,548,240,156,570,128,256,0.7045,0.6272,0.94,0.899,0.9634,231.63,439.83,770.51,0.9681,0.9381,1.0,1.0,0.7913,0.6547,0.0,0.0,0.8096,0.6802,0.6578,0.4901
824.png,True,0.7432,1,177,567,254,153,570,128,256,0.9502,0.9168,0.9821,0.9422,0.9823,173.48,300.29,569.45,0.9899,0.9799,0.7573,0.6094,1.0,1.0,1.0,1.0,0.9537,0.9115,1.0,1.0
1675.png,False,0.0,0,0,570,380,380,570,256,256,0.9096,0.8573,0.9918,0.899,0.95,146.66,645.73,859.41,0.9959,0.9917,0.7321,0.5774,1.0,1.0,1.0,1.0,0.7299,0.5747,1.0,1.0
559.png,True,0.7444,0,152,567,246,188,570,128,256,0.9279,0.8759,0.9618,0.9276,0.979,149.3,289.02,505.19,0.9758,0.9528,0.7853,0.6466,1.0,1.0,0.8457,0.7326,0.9603,0.9237,1.0,1.0
1626.png,True,0.5762,1,166,569,232,132,570,96,256,0.8704,0.7962,0.9438,0.8755,0.974,157.82,234.88,471.89,0.9676,0.9373,0.8516,0.7416,1.0,1.0,0.7996,0.6661,0.6034,0.432,1.0,1.0
3042.png,True,0.4108,173,121,556,284,327,531,224,256,0.8101,0.722,0.9279,0.8844,0.9412,146.19,516.53,730.39,0.9601,0.9232,1.0,1.0,0.7548,0.6061,1.0,1.0,0.5702,0.3988,0.5756,0.4041
1511.png,True,0.5794,1,186,541,263,153,570,128,256,0.6328,0.5268,0.9438,0.687,0.9522,148.7,289.16,505.28,0.9693,0.9405,0.5986,0.4272,0.0,0.0,0.8535,0.7445,0.6805,0.5157,0.6951,0.5327
2076.png,True,0.7591,1,176,568,262,172,570,128,256,0.8499,0.7847,0.9547,0.8819,0.9856,150.52,322.15,541.25,0.976,0.9532,0.4128,0.2601,0.8375,0.7204,0.873,0.7747,1.0,1.0,1.0,1.0
950.png,True,0.6786,0,226,570,291,129,570,96,256,0.9275,0.8735,0.9711,0.9192,0.9826,150.72,223.82,444.64,0.9838,0.9682,0.8324,0.713,1.0,1.0,0.9229,0.8569,0.8257,0.7032,1.0,1.0
1220.png,True,0.7422,4,112,557,225,225,570,160,256,0.7697,0.7291,0.9746,0.9232,0.9702,151.96,385.78,607.56,0.9865,0.9733,0.0,0.0,0.9148,0.8429,1.0,1.0,0.7168,0.5586,1.0,1.0
2894.png,True,0.5917,0,157,563,249,184,570,128,256,0.7517,0.7009,0.9752,0.9217,0.9549,154.07,291.16,515.34,0.9872,0.9748,0.7464,0.5954,0.7767,0.635,0.0,0.0,1.0,1.0,1.0,1.0
2665.png,True,0.6362,1,170,568,232,124,570,96,256,0.9558,0.9218,0.9823,0.9584,0.9755,165.74,228.71,462.96,0.9905,0.9812,0.84,0.7241,1.0,1.0,0.9045,0.8257,1.0,1.0,1.0,1.0
