fname,detected,roi_confidence,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
1285.png,True,0.1366,0,120,256,152,52,256,64,256,0.974,0.9544,0.9845,0.9904,0.9904,40.35,165.74,405.13,0.9918,0.9837,0.8525,0.7429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
859.png,True,0.2007,0,92,256,148,90,256,96,256,0.7322,0.6622,0.9393,0.9693,0.9834,37.77,237.38,449.93,0.9651,0.9325,0.8261,0.7037,0.0,0.0,1.0,1.0,0.8158,0.6889,0.7865,0.6481
2068.png,True,0.325,6,76,252,178,164,256,192,256,0.7937,0.6881,0.9521,0.9045,0.9898,37.88,443.13,875.94,0.9745,0.9504,0.4553,0.2948,0.8527,0.7433,0.8876,0.7979,0.7011,0.5397,0.8906,0.8028
2933.png,True,0.4237,0,76,232,152,122,255,128,256,0.8501,0.7474,0.9514,0.9453,0.9893,42.19,338.21,591.24,0.969,0.9398,0.8517,0.7417,0.842,0.7271,0.713,0.5541,0.9083,0.8321,0.8164,0.6897
738.png,True,0.1196,0,112,256,162,80,256,96,256,0.977,0.9591,0.9867,0.9927,0.9927,40.85,258.09,559.48,0.993,0.9861,0.8692,0.7687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1654.png,True,0.1252,0,122,254,158,58,256,64,256,0.863,0.8131,0.9711,0.8518,0.9564,40.95,207.3,529.39,0.9847,0.9698,0.7954,0.6604,1.0,1.0,1.0,1.0,0.3981,0.2485,1.0,1.0
319.png,True,0.2151,0,68,256,138,112,256,128,256,0.8845,0.8021,0.9663,0.9335,0.9856,43.39,335.45,722.98,0.9826,0.9657,0.8232,0.6995,0.8025,0.6701,0.8251,0.7023,1.0,1.0,0.8733,0.7751
2041.png,True,0.086,0,90,202,168,124,222,128,224,0.7414,0.6507,0.9757,0.8569,0.9695,45.31,331.45,768.48,0.9874,0.9752,0.2222,0.125,1.0,1.0,0.7443,0.5928,0.652,0.4836,0.8425,0.7278
225.png,True,0.249,0,122,256,172,80,256,96,256,0.9288,0.8749,0.97,0.9673,0.9913,42.77,285.01,640.37,0.9824,0.9654,0.8366,0.7191,1.0,1.0,0.9136,0.8409,0.8401,0.7243,1.0,1.0
1523.png,True,0.2153,0,122,254,184,100,256,128,256,0.703,0.5818,0.9155,0.9189,0.9747,43.65,331.25,635.49,0.9527,0.9096,0.7133,0.5543,0.2513,0.1437,0.6643,0.4974,0.8348,0.7164,0.8017,0.6691
1298.png,True,0.1917,0,162,140,180,28,154,32,160,0.5966,0.5619,0.8878,0.8176,0.9103,45.08,113.11,516.04,0.9587,0.9207,0.6212,0.4505,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1447.png,True,0.1139,0,108,256,170,100,256,128,256,0.9427,0.9032,0.9807,0.9888,0.9939,57.64,484.07,814.16,0.9897,0.9796,0.7654,0.62,1.0,1.0,0.9008,0.8196,1.0,1.0,1.0,1.0
1399.png,True,0.0871,0,30,206,126,154,227,160,256,0.7147,0.6398,0.9671,0.7545,0.9818,55.53,561.78,1030.33,0.9835,0.9675,0.7604,0.6134,0.0,0.0,1.0,1.0,0.784,0.6447,0.7603,0.6133
1055.png,True,0.3316,0,132,256,198,106,256,128,256,0.7748,0.7306,0.9777,0.9861,0.9952,57.35,454.23,783.72,0.9863,0.973,0.8152,0.6881,0.0,0.0,0.8792,0.7844,0.968,0.9381,1.0,1.0
2775.png,True,0.3109,0,96,256,146,80,256,96,256,0.9381,0.8901,0.955,0.9546,0.9848,62.67,364.81,600.34,0.9728,0.947,0.8133,0.6854,1.0,1.0,0.9065,0.829,0.9358,0.8793,1.0,1.0
2213.png,True,0.0421,4,14,170,166,212,187,224,192,0.7431,0.6909,0.9822,0.9281,0.9865,58.46,643.78,909.69,0.9935,0.9871,0.7694,0.6252,0.0,0.0,1.0,1.0,0.6957,0.5333,1.0,1.0
712.png,True,0.1641,0,116,256,156,64,256,64,256,0.9383,0.8947,0.9695,0.9942,0.9946,62.01,247.43,510.02,0.9833,0.9672,0.7971,0.6626,1.0,1.0,0.8496,0.7385,1.0,1.0,1.0,1.0
2935.png,True,0.1495,0,120,256,170,80,256,96,256,0.719,0.6483,0.9694,0.8092,0.9822,37.97,257.03,506.19,0.9835,0.9676,0.7651,0.6195,1.0,1.0,0.6959,0.5336,0.8693,0.7688,0.0,0.0
410.png,True,0.1096,72,156,200,202,74,154,96,160,0.7932,0.7667,0.9655,0.9591,0.9631,40.83,225.4,703.65,0.9824,0.9654,0.0,0.0,0.7768,0.6351,1.0,1.0,1.0,1.0,1.0,1.0
1038.png,True,0.1534,0,92,220,202,176,242,192,256,0.749,0.6888,0.9676,0.9454,0.9881,42.67,491.07,755.79,0.9823,0.9652,0.8,0.6667,0.8101,0.6808,0.0,0.0,1.0,1.0,0.9013,0.8204
399.png,True,0.0841,0,116,256,180,102,256,128,256,0.9373,0.8946,0.9849,0.9903,0.9928,39.16,332.47,576.88,0.9921,0.9844,0.864,0.7606,0.7676,0.6229,1.0,1.0,1.0,1.0,1.0,1.0
2413.png,True,0.1632,0,140,256,184,70,256,96,256,0.8267,0.7745,0.9619,0.9351,0.979,42.22,261.52,643.85,0.9795,0.9597,0.8423,0.7275,1.0,1.0,0.2317,0.1311,0.9064,0.8289,1.0,1.0
2820.png,True,0.3999,0,62,252,96,54,256,64,256,0.5221,0.4015,0.8657,0.6488,0.9415,38.46,171.26,1037.25,0.9313,0.8715,0.5497,0.379,0.6334,0.4635,0.4095,0.2575,0.6085,0.4373,0.0,0.0
1481.png,True,0.1458,0,120,256,160,64,256,64,256,0.9657,0.9419,0.9758,0.9908,0.9908,38.15,162.1,435.69,0.9871,0.9745,0.8072,0.6767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
425.png,True,0.0888,2,152,256,220,108,256,128,256,0.975,0.9561,0.9885,0.99,0.99,43.73,342.68,614.63,0.994,0.9881,0.8561,0.7484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
305.png,True,0.1711,4,58,256,124,106,256,128,256,0.7409,0.6777,0.9676,0.9699,0.9895,42.87,323.67,581.56,0.9844,0.9693,0.7434,0.5916,0.8652,0.7625,0.8526,0.743,0.0,0.0,1.0,1.0
1119.png,True,0.3187,0,112,256,172,96,256,96,256,0.8738,0.7877,0.9402,0.9351,0.9849,39.58,234.69,511.68,0.9683,0.9386,0.731,0.576,0.8422,0.7274,0.8121,0.6836,1.0,1.0,0.8894,0.8008
235.png,True,0.331,0,106,256,164,92,256,96,256,0.92,0.86,0.9441,0.9677,0.9856,40.96,239.23,478.11,0.9649,0.9322,0.8173,0.6911,1.0,1.0,0.8704,0.7706,0.8675,0.7659,1.0,1.0
2003.png,True,0.2376,4,140,256,170,48,256,64,256,0.663,0.5771,0.9378,0.8573,0.9428,41.51,172.35,449.41,0.965,0.9324,0.5852,0.4136,1.0,1.0,0.0,0.0,0.7703,0.6264,0.6578,0.49
1141.png,True,0.152,0,134,256,204,112,256,128,256,0.7473,0.686,0.9739,0.8111,0.9927,52.42,312.28,544.88,0.9864,0.9732,0.8162,0.6895,0.8761,0.7795,0.8053,0.674,0.0,0.0,1.0,1.0
2932.png,True,0.3813,0,78,256,156,124,256,128,256,0.6828,0.5866,0.9252,0.9547,0.985,38.78,316.28,776.59,0.9525,0.9093,0.8073,0.6769,0.0,0.0,0.6986,0.5368,0.8787,0.7836,0.7598,0.6127
2717.png,True,0.1821,0,88,256,124,58,256,64,256,0.9449,0.905,0.9743,0.9698,0.983,38.78,165.82,456.11,0.986,0.9724,0.8013,0.6685,1.0,1.0,1.0,1.0,0.8821,0.789,1.0,1.0
2369.png,True,0.1876,0,88,256,130,68,256,96,256,0.6335,0.5781,0.8892,0.9611,0.9765,38.64,240.63,454.91,0.9361,0.8799,0.8183,0.6924,0.0,0.0,0.899,0.8166,1.0,1.0,0.1478,0.0798
1178.png,True,0.3925,0,108,256,138,48,256,64,256,0.8133,0.7869,0.9609,0.8255,0.9836,39.11,212.85,491.31,0.9753,0.9519,0.9336,0.8754,1.0,1.0,0.9332,0.8748,0.038,0.0194,1.0,1.0
1386.png,True,0.0445,0,50,194,100,80,213,96,224,0.8258,0.7691,0.9746,0.8915,0.9577,56.33,358.52,656.3,0.9871,0.9745,0.4421,0.2838,1.0,1.0,1.0,1.0,0.5255,0.3564,1.0,1.0
349.png,True,0.3467,0,78,256,128,80,256,96,256,0.8893,0.8231,0.9406,0.9776,0.9858,55.26,346.27,724.55,0.9615,0.9259,0.6687,0.5022,0.7592,0.6118,1.0,1.0,0.9465,0.8984,1.0,1.0
2472.png,True,0.0369,0,78,256,180,164,256,192,256,0.7086,0.6353,0.987,0.9727,0.9904,96.5,669.27,959.15,0.9934,0.9869,0.6864,0.5226,1.0,1.0,0.0,0.0,0.7269,0.571,0.8449,0.7315
460.png,True,0.0729,0,56,256,122,106,256,128,256,0.8411,0.7653,0.9841,0.9853,0.9906,56.17,446.4,749.25,0.9918,0.9837,0.8629,0.7588,1.0,1.0,0.5896,0.418,0.6024,0.431,1.0,1.0
1903.png,True,0.3212,0,56,236,110,86,256,96,256,0.6951,0.6192,0.934,0.9644,0.9854,56.76,353.66,593.57,0.9592,0.9215,0.6985,0.5367,0.895,0.8099,0.6179,0.4471,1.0,1.0,0.0,0.0
9.png,True,0.0562,16,12,250,122,155,256,160,256,0.9315,0.8872,0.9854,0.965,0.9819,56.29,546.0,790.49,0.9924,0.985,0.7344,0.5803,0.8621,0.7576,1.0,1.0,1.0,1.0,1.0,1.0
1047.png,True,0.1297,0,118,256,164,74,256,96,256,0.8957,0.8282,0.9715,0.9438,0.982,37.53,285.04,518.35,0.9846,0.9697,0.7646,0.619,1.0,1.0,0.7401,0.5875,0.8848,0.7933,1.0,1.0
832.png,True,0.0589,0,100,208,254,202,229,224,256,0.9243,0.8756,0.9804,0.9825,0.9939,41.65,618.6,1084.32,0.9899,0.98,0.7739,0.6311,0.7821,0.6422,1.0,1.0,1.0,1.0,1.0,1.0
2866.png,True,0.1312,2,80,220,138,92,242,96,256,0.8704,0.7971,0.967,0.9566,0.9795,43.07,260.15,765.73,0.9831,0.9668,0.6129,0.4419,0.8494,0.7382,0.7771,0.6355,1.0,1.0,1.0,1.0
63.png,True,0.2151,0,94,256,168,118,256,128,256,0.9017,0.8441,0.9711,0.9864,0.9909,38.22,311.55,753.92,0.9836,0.9678,0.6287,0.4584,1.0,1.0,0.8553,0.7472,0.9423,0.891,1.0,1.0
995.png,True,0.186,0,82,256,136,86,256,96,256,0.6807,0.6145,0.9617,0.9441,0.9859,41.82,291.03,549.58,0.9826,0.9658,0.7411,0.5887,0.9181,0.8486,0.4424,0.284,0.0,0.0,1.0,1.0
1951.png,True,0.3775,0,122,250,178,90,256,96,256,0.8262,0.7109,0.9233,0.9372,0.9808,42.39,264.83,743.88,0.9546,0.9131,0.7207,0.5634,0.8506,0.7401,0.86,0.7543,0.7727,0.6296,0.7988,0.665
604.png,True,0.4318,0,150,256,192,68,256,96,256,0.9292,0.8765,0.9634,0.9523,0.989,39.04,239.66,558.18,0.9762,0.9535,0.8096,0.6801,1.0,1.0,0.9412,0.8889,0.8484,0.7367,1.0,1.0
2712.png,True,0.1348,0,84,256,118,54,256,64,256,0.8617,0.8169,0.978,0.8561,0.9726,40.35,162.09,477.47,0.9891,0.9785,0.8306,0.7102,1.0,1.0,1.0,1.0,0.3504,0.2124,1.0,1.0
2349.png,True,0.2142,0,88,256,176,140,256,160,256,0.7393,0.6763,0.9722,0.7715,0.9933,38.4,369.93,613.34,0.9879,0.9761,0.7838,0.6444,0.9028,0.8228,0.7613,0.6146,0.0,0.0,1.0,1.0
1754.png,True,0.1293,0,120,256,180,96,256,96,256,0.8619,0.785,0.9683,0.9355,0.9887,41.61,250.36,454.62,0.9862,0.9728,0.8197,0.6945,0.7403,0.5877,1.0,1.0,0.6254,0.455,1.0,1.0
2632.png,True,0.2203,0,152,256,208,90,256,96,256,0.6883,0.6035,0.9246,0.774,0.9767,37.88,235.76,501.21,0.9732,0.9477,0.7631,0.6169,0.6471,0.4784,0.0239,0.0121,0.7227,0.5657,1.0,1.0
704.png,True,0.2435,0,84,256,156,116,256,128,256,0.8297,0.7167,0.9496,0.9211,0.9884,42.33,359.19,771.85,0.9762,0.9535,0.8502,0.7394,0.7427,0.5907,0.8028,0.6705,0.7621,0.6156,0.8443,0.7306
2773.png,True,0.3102,0,96,256,144,76,256,96,256,0.9223,0.865,0.9519,0.9351,0.9846,44.59,271.27,527.75,0.9699,0.9416,0.8119,0.6834,1.0,1.0,0.9229,0.8568,0.8293,0.7083,1.0,1.0
1496.png,True,0.1049,0,96,256,148,84,256,96,256,0.9126,0.86,0.9766,0.9498,0.9807,38.97,237.16,583.21,0.9877,0.9757,0.7443,0.5927,1.0,1.0,1.0,1.0,0.7433,0.5915,1.0,1.0
1904.png,True,0.263,0,60,254,114,86,256,96,256,0.5286,0.449,0.9211,0.9598,0.9811,37.99,250.48,486.29,0.9516,0.9077,0.6292,0.459,0.8498,0.7389,0.7407,0.5882,0.0,0.0,0.0,0.0
259.png,True,0.0212,68,42,256,194,240,207,256,224,0.886,0.863,0.985,0.9975,0.9975,37.75,747.2,1179.03,0.9924,0.985,0.3233,0.1928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1473.png,True,0.121,0,124,256,180,90,256,96,256,0.9471,0.9078,0.9797,0.983,0.9905,55.07,356.7,627.0,0.9891,0.9785,0.8369,0.7195,1.0,1.0,0.8563,0.7488,1.0,1.0,1.0,1.0
2208.png,True,0.0333,0,18,160,166,210,176,224,192,0.8751,0.8177,0.983,0.9529,0.9852,58.88,592.99,979.02,0.9921,0.9843,0.5798,0.4083,0.6789,0.5139,1.0,1.0,1.0,1.0,1.0,1.0
2053.png,True,0.0547,118,52,256,116,102,152,128,160,0.6218,0.5937,0.9585,0.9652,0.9867,57.99,353.71,1206.89,0.9805,0.9617,0.0,0.0,0.7502,0.6003,1.0,1.0,0.0,0.0,1.0,1.0
1161.png,True,0.0713,0,136,256,204,108,256,128,256,0.7542,0.7045,0.9843,0.9782,0.9807,56.25,464.54,778.88,0.9919,0.9839,0.7746,0.6321,0.0,0.0,0.7586,0.6111,1.0,1.0,1.0,1.0
2639.png,True,0.1012,56,122,256,196,118,220,128,224,0.6385,0.5536,0.9444,0.8204,0.9841,40.34,302.65,535.36,0.9703,0.9423,0.7423,0.5902,0.6583,0.4906,1.0,1.0,0.4601,0.2988,0.0,0.0
2505.png,True,0.3302,0,118,256,148,48,256,64,256,0.8754,0.7964,0.9226,0.9081,0.9575,39.81,167.6,601.82,0.9544,0.9128,0.779,0.6381,0.7969,0.6624,1.0,1.0,0.722,0.565,1.0,1.0
483.png,True,0.1503,0,104,256,174,112,256,128,256,0.7817,0.7437,0.9742,0.9809,0.9926,40.84,350.41,786.31,0.986,0.9723,0.8068,0.6762,1.0,1.0,0.0,0.0,0.8972,0.8136,1.0,1.0
816.png,True,0.1265,0,124,256,170,74,256,96,256,0.7592,0.7124,0.9814,0.9829,0.9879,42.87,240.19,533.46,0.9902,0.9805,0.8434,0.7292,1.0,1.0,0.0,0.0,0.7219,0.5648,1.0,1.0
2946.png,True,0.1568,0,110,256,186,122,256,128,256,0.7418,0.6433,0.9602,0.7635,0.9767,38.49,311.92,781.38,0.9818,0.9642,0.8159,0.689,0.437,0.2796,0.7957,0.6607,1.0,1.0,0.4206,0.2663
1874.png,True,0.4818,2,158,214,186,44,235,64,256,0.5086,0.4339,0.7609,0.4806,0.8958,42.07,181.9,452.39,0.8384,0.7217,0.0,0.0,0.6913,0.5283,0.5221,0.3533,0.0,0.0,1.0,1.0
331.png,True,0.1835,0,66,256,140,118,256,128,256,0.8856,0.8186,0.9684,0.9621,0.9873,42.18,342.57,772.78,0.982,0.9645,0.7937,0.6579,1.0,1.0,0.9038,0.8246,0.6344,0.4645,1.0,1.0
510.png,True,0.2672,0,52,256,126,118,256,128,256,0.748,0.6883,0.9558,0.7784,0.976,40.68,347.63,548.4,0.9753,0.9519,0.7451,0.5937,0.0,0.0,0.8686,0.7677,0.8991,0.8168,1.0,1.0
753.png,True,0.3363,0,116,248,164,76,256,96,256,0.8606,0.7834,0.9313,0.9685,0.9856,38.51,236.36,514.32,0.9569,0.9174,0.9428,0.8917,0.7013,0.54,0.6065,0.4352,0.9561,0.9159,1.0,1.0
2839.png,True,0.2714,0,96,172,144,76,189,96,192,0.7399,0.6786,0.9534,0.9551,0.9872,38.41,209.84,702.05,0.9746,0.9504,0.0,0.0,0.9319,0.8726,0.8213,0.6968,0.7114,0.5521,1.0,1.0
163.png,True,0.4647,90,80,176,164,134,104,160,128,0.8397,0.7644,0.8859,0.9591,0.979,38.68,230.72,485.84,0.9259,0.8619,1.0,1.0,0.5258,0.3566,1.0,1.0,0.6424,0.4732,0.9445,0.8948
1509.png,True,0.2244,0,124,252,184,96,256,96,256,0.7151,0.5998,0.929,0.904,0.9793,39.31,237.94,511.03,0.96,0.9232,0.5971,0.4257,0.2751,0.1595,0.8141,0.6864,0.7645,0.6188,0.8798,0.7854
1940.png,True,0.2206,0,112,256,146,54,256,64,256,0.8782,0.8051,0.9531,0.9315,0.9765,37.98,168.26,377.59,0.9737,0.9488,0.6497,0.4811,1.0,1.0,0.8564,0.7489,0.7893,0.6519,1.0,1.0
1128.png,True,0.3889,0,130,256,166,58,256,64,256,0.7155,0.6453,0.93,0.7627,0.9693,42.24,163.11,431.0,0.9562,0.916,0.7585,0.611,1.0,1.0,0.9239,0.8585,0.6545,0.4865,0.0,0.0
2500.png,True,0.2599,0,98,256,162,102,256,128,256,0.8948,0.8221,0.9622,0.9291,0.9853,38.91,300.69,618.48,0.9775,0.956,0.7566,0.6085,0.8048,0.6733,0.8641,0.7607,0.9658,0.9339,1.0,1.0
105.png,True,0.1711,4,96,52,120,38,57,64,64,0.9116,0.8788,0.9395,0.9409,0.9409,45.88,93.35,330.99,0.9678,0.9376,0.5019,0.335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1384.png,True,0.0721,0,56,192,120,102,211,128,224,0.6534,0.5768,0.9794,0.9498,0.9883,43.38,311.82,698.44,0.9894,0.979,0.4875,0.3224,0.8467,0.7342,0.0,0.0,0.5965,0.425,1.0,1.0
653.png,True,0.1025,2,94,216,182,140,237,160,256,0.7928,0.7091,0.9481,0.9192,0.9818,62.13,568.14,1067.44,0.9742,0.9497,0.7058,0.5454,0.6705,0.5044,1.0,1.0,0.4065,0.2551,1.0,1.0
572.png,True,0.1394,54,142,256,192,80,222,96,224,0.8513,0.77,0.9685,0.9161,0.9896,57.66,351.45,728.96,0.9841,0.9687,0.7252,0.5688,0.7642,0.6184,1.0,1.0,0.6341,0.4643,1.0,1.0
2585.png,True,0.379,54,50,192,146,154,166,160,192,0.7694,0.7188,0.9524,0.8216,0.9885,58.33,475.25,772.24,0.972,0.9455,1.0,1.0,0.0,0.0,0.9162,0.8453,0.8485,0.7369,0.8795,0.7849
256.png,True,0.0367,64,42,256,192,237,211,256,224,0.955,0.9286,0.9918,0.9922,0.9922,55.76,843.39,1166.52,0.9958,0.9917,0.7339,0.5797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3013.png,True,0.2565,0,110,256,160,80,256,96,256,0.6827,0.6438,0.9353,0.9402,0.9703,58.74,353.37,1146.12,0.9667,0.9355,0.251,0.1435,0.0,0.0,1.0,1.0,0.8788,0.7838,1.0,1.0
827.png,True,0.0587,0,98,208,252,204,229,224,256,0.8915,0.8221,0.9828,0.9378,0.9908,38.29,553.73,837.58,0.9915,0.9831,0.7384,0.5852,0.7681,0.6235,1.0,1.0,0.8509,0.7405,1.0,1.0
154.png,True,0.6463,82,92,168,164,116,104,128,128,0.6539,0.5816,0.912,0.8942,0.9781,43.65,241.84,476.57,0.9301,0.8693,1.0,1.0,0.9363,0.8802,0.0,0.0,0.3976,0.2481,0.6595,0.492
1936.png,True,0.2237,0,116,256,148,52,256,64,256,0.7784,0.7023,0.9292,0.9157,0.9575,53.1,197.15,442.93,0.9615,0.9258,0.2557,0.1466,1.0,1.0,0.7194,0.5618,0.7336,0.5793,1.0,1.0
241.png,True,0.0876,184,46,256,114,108,79,128,96,0.9479,0.9193,0.9803,0.9918,0.9918,36.72,167.79,396.49,0.9898,0.9799,0.6978,0.5359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2896.png,True,0.1177,0,114,256,170,90,256,96,256,0.8658,0.7874,0.9719,0.8773,0.9839,41.12,248.15,471.41,0.9872,0.9748,0.7313,0.5764,1.0,1.0,0.6958,0.5335,0.7801,0.6395,1.0,1.0
285.png,True,0.19,0,96,256,128,52,256,64,256,0.9444,0.9035,0.9709,0.981,0.9881,38.52,164.87,462.64,0.9841,0.9686,0.8195,0.6943,1.0,1.0,0.8626,0.7584,1.0,1.0,1.0,1.0
1216.png,True,0.2754,0,78,186,150,116,205,128,224,0.7528,0.6748,0.9227,0.8748,0.9787,36.89,274.3,511.94,0.9761,0.9533,0.3111,0.1842,0.739,0.586,1.0,1.0,0.4907,0.3251,1.0,1.0
512.png,True,0.2533,0,70,256,112,68,256,96,256,0.7463,0.6847,0.9604,0.7985,0.9844,40.43,229.77,466.32,0.9789,0.9587,0.7671,0.6223,0.0,0.0,0.8544,0.7459,0.8773,0.7814,1.0,1.0
87.png,True,0.3313,0,86,248,168,132,256,160,256,0.894,0.8192,0.9608,0.9705,0.9899,37.03,378.0,702.03,0.9764,0.9538,0.8246,0.7016,0.909,0.8331,0.7446,0.5932,0.9093,0.8337,1.0,1.0
2487.png,True,0.2553,0,92,256,176,134,256,160,256,0.8299,0.745,0.9495,0.9632,0.9888,38.72,368.4,615.9,0.9703,0.9423,0.8229,0.6991,0.475,0.3115,0.7652,0.6196,0.946,0.8976,1.0,1.0
1327.png,True,0.0909,0,132,256,188,90,256,96,256,0.7135,0.6573,0.9648,0.9511,0.984,42.13,242.59,506.57,0.9824,0.9654,0.7507,0.6009,0.0,0.0,1.0,1.0,0.548,0.3774,1.0,1.0
1536.png,True,0.1211,0,68,256,130,100,256,128,256,0.793,0.7405,0.9738,0.8329,0.9799,39.52,328.29,682.72,0.9883,0.9769,0.807,0.6764,0.8401,0.7242,0.1224,0.0652,1.0,1.0,1.0,1.0
665.png,True,0.0886,0,102,214,180,124,235,128,256,0.7251,0.6693,0.9681,0.9022,0.971,41.78,329.79,539.45,0.9879,0.9761,0.7423,0.5903,0.6203,0.4496,1.0,1.0,0.0,0.0,1.0,1.0
1409.png,True,0.1445,0,48,256,134,138,256,160,256,0.7919,0.6819,0.9584,0.8749,0.9806,40.25,417.07,639.33,0.98,0.9608,0.6493,0.4807,0.7463,0.5953,1.0,1.0,0.6304,0.4603,0.7456,0.5943
1571.png,True,0.2146,0,82,256,144,100,256,128,256,0.7759,0.6816,0.9484,0.7889,0.9724,47.28,339.12,564.42,0.9758,0.9528,0.7529,0.6037,0.3223,0.1921,0.8268,0.7048,0.7776,0.6361,1.0,1.0
619.png,True,0.1468,0,156,256,192,58,256,64,256,0.9187,0.8674,0.9685,0.9865,0.9896,49.5,181.87,656.59,0.9832,0.9669,0.7618,0.6152,1.0,1.0,0.7673,0.6225,1.0,1.0,1.0,1.0
1652.png,True,0.3287,0,144,164,156,20,180,32,192,0.8842,0.8242,0.9306,0.8944,0.9459,41.79,134.22,560.71,0.9618,0.9264,0.6061,0.4348,1.0,1.0,1.0,1.0,0.7373,0.5839,1.0,1.0
508.png,True,0.2281,0,70,256,110,64,256,64,256,0.725,0.6575,0.9545,0.8103,0.9865,57.77,259.69,689.89,0.9761,0.9533,0.6655,0.4987,0.0,0.0,0.8773,0.7815,0.8313,0.7113,1.0,1.0
1550.png,True,0.2201,0,114,256,146,52,256,64,256,0.6459,0.5606,0.923,0.7837,0.9678,58.58,253.51,599.89,0.9669,0.9358,0.6855,0.5215,0.4815,0.3171,0.7412,0.5889,0.0,0.0,1.0,1.0
102.png,True,0.3024,0,90,254,166,122,256,128,256,0.814,0.7139,0.953,0.8963,0.9892,56.83,446.34,825.51,0.9752,0.9515,0.7067,0.5465,0.8897,0.8013,0.7232,0.5664,0.5893,0.4177,1.0,1.0
2498.png,True,0.2058,0,108,256,166,92,256,96,256,0.8803,0.7986,0.96,0.9533,0.9867,79.27,363.7,623.85,0.9771,0.9553,0.7493,0.599,0.777,0.6353,0.873,0.7746,0.9056,0.8276,1.0,1.0
2273.png,True,0.0683,0,32,230,132,160,253,160,256,0.8643,0.7898,0.982,0.9293,0.9861,57.45,566.85,820.79,0.9922,0.9845,0.6002,0.4287,0.7706,0.6268,0.8226,0.6987,1.0,1.0,1.0,1.0
2760.png,True,0.3869,0,102,256,152,80,256,96,256,0.9386,0.8927,0.965,0.9542,0.9862,58.37,367.38,1006.85,0.9766,0.9543,0.8231,0.6994,1.0,1.0,0.8514,0.7413,0.9802,0.9611,1.0,1.0
1417.png,True,0.1076,0,20,208,124,155,229,160,256,0.8377,0.7576,0.9705,0.9817,0.9921,39.03,370.52,719.74,0.9845,0.9695,0.7337,0.5794,0.5316,0.3621,1.0,1.0,0.7763,0.6344,1.0,1.0
30.png,True,0.3819,64,68,250,148,128,211,128,224,0.6046,0.5592,0.9329,0.6475,0.9851,37.46,283.98,543.23,0.9584,0.9201,1.0,1.0,0.0,0.0,0.8011,0.6682,0.0,0.0,0.868,0.7667
2892.png,True,0.1088,0,112,256,172,96,256,96,256,0.8562,0.777,0.9783,0.8969,0.984,39.25,238.7,618.88,0.9891,0.9784,0.8004,0.6672,1.0,1.0,0.6694,0.5031,0.6786,0.5135,1.0,1.0
1324.png,True,0.0917,26,78,254,138,96,253,96,256,0.9387,0.8967,0.9856,0.993,0.9945,37.08,229.38,494.54,0.9925,0.985,0.7732,0.6303,0.8667,0.7647,1.0,1.0,1.0,1.0,1.0,1.0
1478.png,True,0.273,0,130,256,184,86,256,96,256,0.794,0.7644,0.9799,0.8097,0.9939,39.07,236.67,436.18,0.9881,0.9765,0.8222,0.6981,1.0,1.0,0.9538,0.9117,0.0,0.0,1.0,1.0
1495.png,True,0.0974,0,94,256,148,86,256,96,256,0.9142,0.8639,0.9762,0.9562,0.9823,42.92,245.49,472.62,0.9876,0.9756,0.6763,0.5109,1.0,1.0,1.0,1.0,0.8214,0.697,1.0,1.0
1608.png,True,0.0428,0,48,256,188,224,256,224,256,0.9225,0.8765,0.9887,0.9829,0.9912,37.4,514.72,759.14,0.9942,0.9885,0.6802,0.5154,0.8604,0.7551,1.0,1.0,1.0,1.0,1.0,1.0
525.png,True,0.3001,0,118,240,180,100,256,128,256,0.7892,0.6914,0.952,0.806,0.9873,40.57,306.39,608.07,0.9758,0.9527,0.629,0.4588,0.8831,0.7907,0.7839,0.6447,0.4636,0.3017,1.0,1.0
1062.png,True,0.3809,0,106,256,198,148,256,160,256,0.9359,0.8848,0.9523,0.9815,0.9894,42.56,421.05,641.69,0.9685,0.939,0.8874,0.7975,1.0,1.0,0.8571,0.75,0.9025,0.8223,1.0,1.0
3025.png,True,0.0876,0,52,256,138,138,256,160,256,0.9322,0.8868,0.9834,0.9721,0.9814,40.84,408.6,758.32,0.9914,0.983,0.7701,0.6261,1.0,1.0,0.8316,0.7118,1.0,1.0,1.0,1.0
1071.png,True,0.0744,0,80,222,198,188,244,192,256,0.8511,0.7788,0.984,0.8688,0.9654,42.92,526.82,793.77,0.9918,0.9837,0.754,0.6051,0.508,0.3405,0.853,0.7437,1.0,1.0,1.0,1.0
