fname,detected,roi_confidence,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
2840.png,False,0.7056,0,94,256,158,64,256,64,256,0.4694,0.4444,0.8904,0.6597,0.947,1.86,233.3,1536.92,0.9709,0.9434,0.0,0.0,0.0,0.0,0.8359,0.718,0.0094,0.0047,1.0,1.0
1285.png,True,0.866,0,97,256,175,78,256,96,256,0.9759,0.9575,0.9903,0.9914,0.9914,1.58,303.48,1759.65,0.995,0.99,0.8604,0.7551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
859.png,True,0.7683,0,68,256,155,87,256,96,256,0.7428,0.6787,0.9496,0.9727,0.985,1.52,227.81,1713.17,0.9711,0.9438,0.8452,0.7319,0.0,0.0,1.0,1.0,0.8695,0.7691,0.771,0.6274
2068.png,True,0.8606,0,81,256,198,117,256,128,256,0.8246,0.7297,0.9405,0.8722,0.9867,1.56,292.12,2774.51,0.9661,0.9344,0.4615,0.3,0.8546,0.7462,0.8986,0.8159,0.8731,0.7748,0.8933,0.8072
2933.png,True,0.9252,0,62,256,178,116,256,128,256,0.8212,0.7135,0.9503,0.9042,0.9879,1.66,345.99,2564.58,0.9675,0.937,0.8121,0.6836,0.8462,0.7334,0.5812,0.4096,0.9155,0.8441,0.8046,0.673
738.png,False,0.7996,0,112,256,176,64,256,64,256,0.9757,0.9569,0.9824,0.9942,0.9942,1.46,170.84,1686.37,0.9906,0.9813,0.8639,0.7604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1654.png,False,0.8808,0,103,256,167,64,256,64,256,0.8938,0.8452,0.9791,0.8868,0.9714,1.49,245.36,3416.89,0.9889,0.9781,0.8483,0.7366,1.0,1.0,1.0,1.0,0.5254,0.3563,1.0,1.0
319.png,True,0.8407,0,25,256,151,126,256,128,256,0.7854,0.6965,0.9582,0.8436,0.9763,1.5,298.09,2518.12,0.9819,0.9644,0.7824,0.6426,0.3366,0.2024,0.7124,0.5533,1.0,1.0,0.8991,0.8166
2041.png,True,0.8505,0,54,256,209,155,256,160,256,0.7545,0.6604,0.9823,0.8203,0.9609,1.42,361.71,2677.26,0.991,0.9821,0.2778,0.1613,1.0,1.0,0.7234,0.5667,0.71,0.5503,0.8249,0.702
225.png,True,0.7022,0,63,256,204,141,256,160,256,0.9264,0.8729,0.9842,0.9449,0.9918,1.43,355.49,1941.55,0.9914,0.9829,0.8019,0.6694,1.0,1.0,0.9256,0.8615,0.8395,0.7234,1.0,1.0
1523.png,True,0.7768,0,89,256,191,102,256,128,256,0.6992,0.5744,0.9231,0.9028,0.9717,1.51,300.28,1913.72,0.9574,0.9183,0.6591,0.4916,0.2718,0.1573,0.7098,0.5502,0.8,0.6667,0.7969,0.6624
1298.png,True,0.8216,0,127,256,199,72,256,96,256,0.5323,0.4751,0.9702,0.9671,0.9906,1.53,333.08,2594.27,0.9853,0.971,0.5085,0.3409,0.7003,0.5388,1.0,1.0,0.0,0.0,0.0,0.0
1447.png,True,0.8344,0,105,256,182,77,256,96,256,0.9347,0.8918,0.9713,0.9846,0.9915,1.43,221.79,2470.22,0.9844,0.9692,0.7322,0.5775,1.0,1.0,0.8915,0.8043,1.0,1.0,1.0,1.0
1399.png,True,0.8058,0,35,256,141,106,256,128,256,0.6886,0.6176,0.9741,0.6753,0.9652,1.43,290.85,1731.21,0.9869,0.9741,0.5108,0.343,0.0,0.0,1.0,1.0,0.8723,0.7735,0.7617,0.6151
1055.png,True,0.853,0,59,256,218,159,256,160,256,0.9349,0.8883,0.9822,0.9817,0.9953,1.54,393.54,3042.6,0.9899,0.9799,0.7658,0.6205,1.0,1.0,0.9011,0.8201,0.9525,0.9092,1.0,1.0
2775.png,True,0.8116,0,79,256,148,69,256,96,256,0.92,0.8627,0.9394,0.9211,0.9774,1.76,252.1,2714.41,0.9638,0.9301,0.7532,0.6042,1.0,1.0,0.8871,0.797,0.916,0.845,1.0,1.0
2213.png,True,0.8527,0,70,256,254,184,256,192,256,0.7573,0.708,0.9668,0.9424,0.9712,1.66,588.6,2729.13,0.9837,0.9678,0.8,0.6667,0.0,0.0,1.0,1.0,0.7603,0.6133,1.0,1.0
712.png,True,0.8775,0,76,256,168,92,256,96,256,0.9446,0.9054,0.9806,0.9935,0.9952,1.78,366.14,2566.77,0.9897,0.9797,0.7855,0.6467,1.0,1.0,0.8925,0.8059,1.0,1.0,1.0,1.0
2935.png,True,0.7743,0,74,256,185,111,256,128,256,0.5519,0.4806,0.9767,0.8106,0.9835,1.42,312.25,2025.21,0.9877,0.9758,0.7601,0.613,0.0,0.0,0.7114,0.5521,0.8522,0.7425,0.0,0.0
410.png,True,0.7967,0,128,256,226,98,256,128,256,0.8429,0.793,0.9782,0.9326,0.9544,1.42,285.78,1545.92,0.9892,0.9787,1.0,1.0,0.7316,0.5768,0.3364,0.2022,1.0,1.0,1.0,1.0
1038.png,True,0.874,0,33,256,231,198,256,224,256,0.7465,0.6857,0.9736,0.9295,0.9864,1.64,493.6,2172.19,0.9858,0.972,0.7727,0.6296,0.8263,0.704,0.0,0.0,1.0,1.0,0.894,0.8084
399.png,True,0.8042,0,122,256,214,92,256,96,256,0.9305,0.8844,0.9828,0.975,0.993,1.44,243.17,1880.34,0.9916,0.9833,0.8249,0.702,0.7662,0.6211,1.0,1.0,1.0,1.0,1.0,1.0
2413.png,False,0.9398,0,125,256,189,64,256,64,256,0.904,0.8405,0.9691,0.9458,0.9883,1.45,179.21,2599.19,0.9828,0.9661,0.8325,0.7131,1.0,1.0,0.7167,0.5584,0.8921,0.8051,1.0,1.0
2820.png,True,0.845,0,14,256,115,101,256,128,256,0.6537,0.55,0.949,0.7894,0.9824,1.6,441.8,2686.23,0.9716,0.9448,0.6901,0.5268,0.8236,0.7001,0.6559,0.488,0.7808,0.6404,0.0,0.0
1481.png,True,0.765,0,71,256,179,108,256,128,256,0.9611,0.936,0.9839,0.9796,0.9796,1.5,286.4,2723.63,0.9917,0.9835,0.7748,0.6325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
425.png,True,0.9368,0,155,256,237,82,256,96,256,0.974,0.9543,0.9845,0.9878,0.9878,1.53,226.73,2561.89,0.9918,0.9838,0.8521,0.7423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
305.png,True,0.9042,0,61,256,140,79,256,96,256,0.7188,0.6463,0.9509,0.9514,0.982,1.53,224.52,2696.9,0.9775,0.9561,0.6997,0.5381,0.8332,0.7141,0.8022,0.6697,0.0,0.0,1.0,1.0
1119.png,True,0.8839,0,93,256,189,96,256,96,256,0.8705,0.7828,0.9378,0.925,0.9841,1.47,226.48,1424.36,0.9681,0.9382,0.7407,0.5882,0.818,0.692,0.7999,0.6666,1.0,1.0,0.8962,0.812
235.png,True,0.748,0,45,256,196,151,256,160,256,0.9105,0.8472,0.956,0.9724,0.9879,1.87,514.93,2071.09,0.9748,0.9508,0.7912,0.6546,1.0,1.0,0.891,0.8034,0.8058,0.6747,1.0,1.0
2003.png,True,0.788,0,117,256,185,68,256,96,256,0.7232,0.6543,0.9596,0.964,0.9823,1.5,343.47,1757.27,0.9794,0.9596,0.6714,0.5053,0.0,0.0,1.0,1.0,0.8448,0.7314,0.8438,0.7297
1141.png,True,0.6866,0,119,256,216,97,256,128,256,0.7496,0.6886,0.9687,0.8053,0.9908,1.54,304.28,1621.47,0.9834,0.9673,0.8327,0.7134,0.8575,0.7505,0.824,0.7007,0.0,0.0,1.0,1.0
2932.png,True,0.9166,0,64,256,177,113,256,128,256,0.6784,0.581,0.9248,0.9357,0.9845,1.35,291.17,2512.76,0.9514,0.9073,0.7574,0.6095,0.0,0.0,0.6986,0.5368,0.8918,0.8048,0.7712,0.6276
2717.png,True,0.8037,0,62,256,145,83,256,96,256,0.9503,0.9132,0.9836,0.9787,0.9883,1.4,231.84,1914.88,0.9913,0.9827,0.8283,0.7069,1.0,1.0,1.0,1.0,0.8824,0.7896,1.0,1.0
2369.png,True,0.7464,0,28,256,163,135,256,160,256,0.643,0.5915,0.9494,0.9675,0.9859,1.49,368.83,2639.79,0.9729,0.9473,0.8168,0.6903,0.0,0.0,0.9014,0.8205,1.0,1.0,0.1672,0.0912
1178.png,True,0.8098,0,71,256,149,78,256,96,256,0.7943,0.7629,0.9695,0.8185,0.9838,2.29,339.45,2582.74,0.9826,0.9658,0.8593,0.7533,1.0,1.0,0.9239,0.8585,0.0,0.0,1.0,1.0
1386.png,True,0.9392,0,45,256,136,91,256,96,256,0.8094,0.7554,0.9788,0.9102,0.961,1.5,227.27,3064.65,0.9892,0.9787,0.4281,0.2724,1.0,1.0,1.0,1.0,0.439,0.2812,1.0,1.0
349.png,True,0.9023,0,70,256,142,72,256,96,256,0.8921,0.826,0.9357,0.9714,0.9838,1.51,246.73,2586.28,0.9576,0.9187,0.6957,0.5333,0.7501,0.6001,1.0,1.0,0.9495,0.9038,1.0,1.0
2472.png,True,0.8598,0,24,256,175,151,256,160,256,0.7078,0.6392,0.986,0.9608,0.9896,1.55,359.5,1631.29,0.9928,0.9858,0.5974,0.4259,1.0,1.0,0.0,0.0,0.7662,0.6211,0.8902,0.8022
460.png,True,0.8202,0,61,256,139,78,256,96,256,0.8089,0.7321,0.9743,0.9816,0.9851,1.48,247.25,1477.6,0.9865,0.9733,0.845,0.7317,1.0,1.0,0.5414,0.3712,0.4808,0.3165,1.0,1.0
1903.png,True,0.8884,0,25,256,146,121,256,128,256,0.5707,0.5075,0.9603,0.9543,0.9899,1.58,291.2,2907.61,0.9772,0.9554,0.7016,0.5404,0.8905,0.8027,0.855,0.7467,0.0,0.0,0.0,0.0
9.png,True,0.8271,0,36,256,137,101,256,128,256,0.9248,0.879,0.9786,0.9574,0.9773,1.92,431.63,2276.15,0.9888,0.9778,0.6923,0.5294,0.868,0.7667,1.0,1.0,1.0,1.0,1.0,1.0
1047.png,True,0.7585,0,108,256,175,67,256,96,256,0.8966,0.8307,0.9688,0.9526,0.9842,1.61,315.72,1818.17,0.983,0.9665,0.791,0.6542,1.0,1.0,0.7071,0.5469,0.8988,0.8163,1.0,1.0
832.png,True,0.712,0,96,256,251,155,256,160,256,0.9195,0.8691,0.9769,0.9766,0.9902,1.47,365.0,2639.48,0.988,0.9762,0.7505,0.6007,0.7787,0.6376,1.0,1.0,1.0,1.0,1.0,1.0
2866.png,True,0.9217,0,58,256,164,106,256,128,256,0.874,0.8008,0.9738,0.9588,0.9791,1.6,339.3,1641.05,0.9864,0.9732,0.6379,0.4683,0.8405,0.7249,0.7795,0.6386,1.0,1.0,1.0,1.0
63.png,True,0.8122,0,86,256,172,86,256,96,256,0.9094,0.8501,0.9607,0.984,0.9887,1.48,231.89,2525.13,0.9765,0.9541,0.7006,0.5392,1.0,1.0,0.8489,0.7375,0.9303,0.8696,1.0,1.0
995.png,True,0.873,0,77,256,151,74,256,96,256,0.8554,0.7946,0.9623,0.9534,0.9866,1.55,224.29,2402.72,0.9793,0.9594,0.7721,0.6288,0.95,0.9048,0.4307,0.2744,1.0,1.0,1.0,1.0
1951.png,True,0.8732,1,115,256,184,69,255,96,256,0.809,0.6857,0.8887,0.8847,0.974,1.93,333.34,1636.37,0.9297,0.8686,0.7614,0.6147,0.8646,0.7616,0.8149,0.6876,0.7043,0.5436,0.7791,0.6382
604.png,True,0.8525,0,111,256,203,92,256,96,256,0.865,0.7972,0.9597,0.9124,0.9847,1.91,324.14,2078.32,0.9758,0.9527,0.5811,0.4095,1.0,1.0,0.9457,0.897,0.6875,0.5238,1.0,1.0
2712.png,True,0.7505,0,58,256,150,92,256,96,256,0.8147,0.7815,0.9825,0.8329,0.9755,1.52,228.47,1443.44,0.992,0.9842,0.785,0.6461,1.0,1.0,1.0,1.0,0.1111,0.0588,1.0,1.0
2349.png,True,0.7897,0,67,256,175,108,256,128,256,0.741,0.6784,0.9647,0.7735,0.9918,1.42,289.21,1541.4,0.9836,0.9678,0.7863,0.6479,0.9063,0.8287,0.7699,0.6259,0.0,0.0,1.0,1.0
1754.png,True,0.6813,0,94,256,196,102,256,128,256,0.693,0.6146,0.9669,0.9275,0.9846,1.51,290.99,2575.02,0.9846,0.9697,0.8152,0.6881,0.7112,0.5519,1.0,1.0,0.6467,0.4779,0.0,0.0
2632.png,True,0.8456,0,130,256,231,101,256,128,256,0.5204,0.433,0.921,0.7603,0.969,1.89,298.01,3473.95,0.9637,0.93,0.7815,0.6413,0.6584,0.4907,0.0373,0.019,0.6813,0.5167,0.0,0.0
704.png,True,0.8096,0,74,256,167,93,256,96,256,0.835,0.7229,0.9413,0.9105,0.9856,3.6,331.84,2106.17,0.9693,0.9404,0.7881,0.6503,0.7783,0.6371,0.8371,0.7199,0.7775,0.6361,0.8595,0.7536
2773.png,True,0.8024,0,70,256,152,82,256,96,256,0.9202,0.8622,0.9545,0.928,0.9845,1.99,362.46,2094.73,0.9721,0.9457,0.8033,0.6713,1.0,1.0,0.9236,0.858,0.8221,0.698,1.0,1.0
1496.png,False,0.9176,0,91,256,155,64,256,64,256,0.8973,0.8427,0.9703,0.929,0.9849,1.53,180.77,1863.04,0.9842,0.9689,0.7753,0.6331,1.0,1.0,1.0,1.0,0.6245,0.454,1.0,1.0
1904.png,True,0.8718,0,29,256,147,118,256,128,256,0.5502,0.4776,0.943,0.9415,0.9848,1.37,290.27,1952.47,0.9674,0.9368,0.6758,0.5103,0.8625,0.7583,0.7952,0.6601,0.0,0.0,0.0,0.0
259.png,True,0.9621,0,39,256,238,199,256,224,256,0.8921,0.8677,0.9876,0.997,0.997,1.51,492.08,2836.84,0.9937,0.9876,0.359,0.2188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1473.png,True,0.8291,0,86,256,197,111,256,128,256,0.9503,0.9129,0.9847,0.9814,0.9905,1.44,306.92,1740.69,0.9919,0.9839,0.849,0.7376,1.0,1.0,0.861,0.756,1.0,1.0,1.0,1.0
2208.png,True,0.9315,0,112,256,254,142,256,160,256,0.373,0.3496,0.9439,0.96,0.96,1.72,418.45,1724.8,0.9709,0.9434,0.0,0.0,0.2673,0.1543,1.0,1.0,0.0,0.0,0.0,0.0
2053.png,True,0.9121,0,59,256,150,91,256,96,256,0.4969,0.493,0.9435,0.8276,0.9292,1.56,330.42,1649.43,0.9774,0.9558,0.0,0.0,0.0041,0.0021,1.0,1.0,0.0,0.0,1.0,1.0
1161.png,True,0.8047,0,117,256,219,102,256,128,256,0.7429,0.6921,0.9813,0.9759,0.9786,1.41,314.26,2597.03,0.9903,0.9808,0.8159,0.689,0.0,0.0,0.6513,0.4829,1.0,1.0,1.0,1.0
2639.png,True,0.8858,0,120,256,221,101,256,128,256,0.6282,0.5478,0.9362,0.8002,0.9815,1.56,287.07,2608.06,0.9657,0.9337,0.76,0.6129,0.6867,0.5229,1.0,1.0,0.3569,0.2172,0.0,0.0
2505.png,True,0.5953,0,82,256,174,92,256,96,256,0.8643,0.7951,0.9549,0.9761,0.9851,1.49,253.56,1804.25,0.9748,0.9509,0.7537,0.6048,0.9141,0.8418,1.0,1.0,0.5433,0.3729,1.0,1.0
483.png,True,0.842,0,49,255,186,137,255,160,256,0.7801,0.7407,0.9776,0.9861,0.9937,1.56,386.33,1668.55,0.988,0.9764,0.8279,0.7063,1.0,1.0,0.0,0.0,0.8645,0.7613,1.0,1.0
816.png,True,0.7672,0,94,256,185,91,256,96,256,0.6987,0.6481,0.9746,0.8604,0.9773,1.93,240.2,1632.99,0.9879,0.9762,0.7866,0.6483,0.0,0.0,1.0,1.0,0.4177,0.264,1.0,1.0
2946.png,True,0.8952,0,116,256,193,77,256,96,256,0.7863,0.6868,0.9449,0.8205,0.981,1.59,330.28,2100.16,0.9736,0.9486,0.8516,0.7416,0.5657,0.3945,0.8233,0.6997,1.0,1.0,0.5036,0.3365
1874.png,True,0.7246,0,122,256,210,88,256,96,256,0.6955,0.6166,0.9318,0.7053,0.9713,1.59,351.48,2539.06,0.974,0.9494,0.0,0.0,0.7691,0.6248,0.7962,0.6614,0.6337,0.4638,1.0,1.0
331.png,True,0.8346,0,22,256,152,130,256,160,256,0.7321,0.6701,0.9711,0.9682,0.9898,1.59,355.08,2665.43,0.9836,0.9678,0.855,0.7468,0.0,0.0,0.9046,0.8258,0.6491,0.4805,1.0,1.0
510.png,True,0.7981,0,21,256,148,127,256,128,256,0.7584,0.6902,0.9556,0.7825,0.9741,1.41,287.02,1586.35,0.9754,0.9519,0.7456,0.5944,0.0818,0.0426,0.8697,0.7695,0.878,0.7825,1.0,1.0
753.png,True,0.84,0,89,256,182,93,256,96,256,0.8481,0.7604,0.9448,0.9782,0.9872,1.47,241.03,1845.13,0.9667,0.9356,0.8547,0.7462,0.751,0.6013,0.5929,0.4214,0.9235,0.8578,1.0,1.0
2839.png,False,0.7392,0,94,256,158,64,256,64,256,0.6843,0.6156,0.9496,0.6831,0.9651,1.51,162.25,2491.05,0.9767,0.9545,0.0,0.0,0.8289,0.7078,0.8527,0.7432,0.4472,0.288,1.0,1.0
163.png,True,0.6928,0,79,256,196,117,256,128,256,0.6727,0.6038,0.9332,0.9759,0.9869,1.34,423.19,1762.19,0.9622,0.9272,0.0,0.0,0.4369,0.2795,1.0,1.0,0.7066,0.5463,0.9303,0.8697
1509.png,True,0.7702,0,88,256,196,108,256,128,256,0.7082,0.594,0.9354,0.8702,0.9802,1.91,429.94,1919.77,0.9656,0.9334,0.594,0.4224,0.2486,0.1419,0.8295,0.7086,0.7486,0.5983,0.863,0.759
1940.png,True,0.8424,0,89,256,171,82,256,96,256,0.8882,0.8191,0.9698,0.9588,0.9859,1.55,225.48,1482.27,0.9838,0.9681,0.6667,0.5,1.0,1.0,0.8471,0.7347,0.8317,0.7119,1.0,1.0
1128.png,True,0.8633,0,68,256,185,117,256,128,256,0.8369,0.7417,0.9666,0.8914,0.9848,1.5,286.38,1515.25,0.9813,0.9633,0.7365,0.5829,1.0,1.0,0.9062,0.8284,0.7281,0.5724,0.6695,0.5032
2500.png,True,0.8959,0,81,256,172,91,256,96,256,0.8742,0.795,0.9578,0.9238,0.9824,1.39,225.55,2043.37,0.9756,0.9524,0.6876,0.5239,0.806,0.675,0.8023,0.6699,0.9738,0.9489,1.0,1.0
105.png,True,0.7988,0,104,256,173,69,256,96,256,0.7542,0.7251,0.9898,0.9675,0.9675,1.45,226.66,1571.51,0.9949,0.9898,0.5302,0.3608,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1384.png,True,0.8796,0,38,256,155,117,256,128,256,0.635,0.5748,0.9183,0.8854,0.9641,1.62,329.35,2861.49,0.9568,0.9172,0.5049,0.3377,0.2406,0.1367,1.0,1.0,0.1079,0.057,1.0,1.0
653.png,True,0.838,0,65,256,211,146,256,160,256,0.7905,0.7061,0.9595,0.9058,0.9853,1.44,397.19,1652.6,0.9812,0.963,0.6881,0.5246,0.646,0.4771,1.0,1.0,0.4275,0.2719,1.0,1.0
572.png,True,0.7873,0,123,256,192,69,256,96,256,0.6982,0.6212,0.9704,0.9564,0.9842,2.0,332.89,1628.3,0.9843,0.9691,0.7032,0.5423,0.8324,0.7129,1.0,1.0,0.6694,0.5031,0.0,0.0
2585.png,True,0.8519,0,62,256,159,97,256,128,256,0.4547,0.4187,0.9459,0.6516,0.984,1.45,301.48,2671.67,0.9676,0.9372,0.0,0.0,0.0,0.0,0.8508,0.7403,0.9099,0.8347,0.0,0.0
256.png,True,0.9743,0,28,256,247,219,256,224,256,0.9513,0.9241,0.992,0.9891,0.9891,1.5,497.49,1786.02,0.9959,0.9919,0.7117,0.5524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3013.png,True,0.8214,0,71,256,172,101,256,128,256,0.6876,0.641,0.9404,0.9293,0.9689,1.42,294.28,1696.34,0.975,0.9513,0.3284,0.1964,0.0,0.0,1.0,1.0,0.8224,0.6983,1.0,1.0
827.png,True,0.8921,0,88,249,248,160,249,160,256,0.8757,0.7998,0.9789,0.9175,0.9898,1.52,359.49,2637.22,0.9894,0.9789,0.7366,0.583,0.7661,0.6209,1.0,1.0,0.7624,0.616,1.0,1.0
154.png,True,0.7722,0,84,256,185,101,256,128,256,0.6317,0.5772,0.9375,0.7949,0.9796,1.49,423.71,3156.59,0.9658,0.9339,1.0,1.0,0.8773,0.7815,0.1446,0.0779,0.0,0.0,0.8024,0.6701
1936.png,True,0.8641,0,93,256,167,74,256,96,256,0.7723,0.699,0.949,0.9001,0.9639,2.0,349.93,2713.94,0.9731,0.9476,0.2286,0.129,1.0,1.0,0.6842,0.5199,0.7479,0.5973,1.0,1.0
241.png,True,0.9294,0,34,256,256,222,256,224,256,0.4414,0.4119,0.9812,0.9927,0.9927,1.47,486.15,3081.47,0.9905,0.9812,0.6577,0.4899,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2896.png,True,0.878,0,103,256,190,87,256,96,256,0.8819,0.8109,0.9715,0.9072,0.9848,1.49,242.58,1531.92,0.9869,0.9741,0.7356,0.5817,1.0,1.0,0.693,0.5303,0.8758,0.7791,1.0,1.0
285.png,True,0.8197,0,58,256,141,83,256,96,256,0.9532,0.9176,0.984,0.9868,0.9921,1.8,238.53,2062.72,0.9915,0.9832,0.8339,0.7151,1.0,1.0,0.8936,0.8076,1.0,1.0,1.0,1.0
1216.png,True,0.7883,0,54,256,160,106,256,128,256,0.5911,0.5146,0.9337,0.8645,0.9755,1.55,288.07,2573.2,0.9768,0.9546,0.3239,0.1932,0.773,0.63,0.0,0.0,0.4732,0.3099,1.0,1.0
512.png,True,0.7423,0,31,256,129,98,256,128,256,0.7423,0.6812,0.9714,0.7943,0.9846,1.52,406.25,2128.33,0.9853,0.9711,0.7188,0.561,0.0,0.0,0.8688,0.7681,0.881,0.7873,1.0,1.0
87.png,True,0.9016,0,94,256,172,78,256,96,256,0.8318,0.7288,0.9068,0.8963,0.9629,1.87,334.89,1707.01,0.9367,0.8809,0.7882,0.6504,0.8553,0.7471,0.6541,0.486,0.7563,0.6082,1.0,1.0
2487.png,True,0.8869,0,78,256,191,113,256,128,256,0.8235,0.7352,0.9391,0.9591,0.9869,1.55,284.43,1598.7,0.9627,0.9281,0.8062,0.6754,0.4755,0.3119,0.7546,0.606,0.9418,0.8899,1.0,1.0
1327.png,True,0.8771,0,133,256,207,74,256,96,256,0.669,0.6225,0.944,0.8595,0.9745,1.38,227.4,1898.91,0.9742,0.9497,0.7752,0.633,0.0,0.0,1.0,1.0,0.2648,0.1526,1.0,1.0
1536.png,True,0.8932,0,68,256,137,69,256,96,256,0.8041,0.7514,0.9656,0.8451,0.9795,1.49,226.25,3081.74,0.9838,0.9681,0.8262,0.7038,0.858,0.7514,0.1565,0.0849,1.0,1.0,1.0,1.0
665.png,True,0.7936,0,59,256,210,151,256,160,256,0.7367,0.6824,0.9759,0.9061,0.9714,1.64,397.71,1676.97,0.9904,0.981,0.7351,0.5812,0.6946,0.5321,1.0,1.0,0.0,0.0,1.0,1.0
1409.png,True,0.8718,0,44,256,151,107,256,128,256,0.8063,0.6986,0.9515,0.8938,0.9814,1.75,350.98,1801.58,0.9762,0.9534,0.6778,0.5126,0.7747,0.6323,1.0,1.0,0.6504,0.4819,0.7589,0.6114
1571.png,True,0.8024,0,68,256,154,86,256,96,256,0.7631,0.666,0.9379,0.757,0.9634,2.4,349.03,1885.46,0.9704,0.9425,0.7654,0.62,0.3071,0.1814,0.8192,0.6938,0.7163,0.558,1.0,1.0
619.png,True,0.8784,0,123,256,205,82,256,96,256,0.9263,0.8781,0.9802,0.9867,0.9909,1.52,226.4,2481.42,0.9896,0.9794,0.7817,0.6416,1.0,1.0,0.7862,0.6478,1.0,1.0,1.0,1.0
1652.png,True,0.8933,0,104,256,172,68,256,96,256,0.8571,0.7982,0.9744,0.9288,0.9634,1.53,243.24,2539.49,0.9868,0.9739,0.6172,0.4463,1.0,1.0,1.0,1.0,0.5388,0.3687,1.0,1.0
508.png,True,0.757,0,32,256,129,97,256,128,256,0.7659,0.6879,0.9724,0.8158,0.9833,1.61,298.75,1819.05,0.986,0.9723,0.6851,0.521,0.1923,0.1064,0.8605,0.7551,0.8715,0.7723,1.0,1.0
1550.png,True,0.8282,0,88,256,161,73,256,96,256,0.6372,0.5544,0.9412,0.7836,0.9743,1.65,246.11,2213.85,0.9761,0.9533,0.6907,0.5275,0.4264,0.271,0.73,0.5748,0.0,0.0,1.0,1.0
102.png,True,0.8761,0,91,256,177,86,256,96,256,0.7905,0.6899,0.9387,0.8749,0.9779,1.48,261.5,2537.55,0.9609,0.9248,0.7178,0.5598,0.9201,0.852,0.6034,0.432,0.5411,0.3709,1.0,1.0
2498.png,True,0.8688,0,71,256,183,112,256,128,256,0.8485,0.7636,0.9496,0.9432,0.984,1.87,430.67,1709.57,0.9717,0.9449,0.7911,0.6544,0.5473,0.3768,0.8725,0.7739,0.9082,0.8318,1.0,1.0
2273.png,True,0.8685,0,56,256,186,130,256,160,256,0.8296,0.7474,0.9773,0.9101,0.9861,1.54,351.12,1940.29,0.9903,0.9808,0.5685,0.3972,0.7731,0.6302,0.6454,0.4765,1.0,1.0,1.0,1.0
2760.png,True,0.7513,0,70,256,163,93,256,96,256,0.9443,0.901,0.9701,0.9639,0.9888,1.38,224.15,1849.73,0.981,0.9627,0.8527,0.7432,1.0,1.0,0.8605,0.7551,0.9717,0.9449,1.0,1.0
1417.png,True,0.7616,0,33,256,140,107,256,128,256,0.833,0.7512,0.9727,0.8866,0.9839,1.4,296.45,1553.55,0.9869,0.9742,0.5407,0.3705,0.7242,0.5676,1.0,1.0,0.746,0.5949,1.0,1.0
30.png,True,0.8065,0,66,256,169,103,256,128,256,0.6037,0.5573,0.9312,0.6486,0.9854,1.52,285.1,1542.2,0.957,0.9175,1.0,1.0,0.0,0.0,0.8188,0.6931,0.0,0.0,0.8462,0.7335
2892.png,True,0.8843,0,108,256,181,73,256,96,256,0.7588,0.6845,0.9469,0.866,0.972,1.41,223.41,1952.8,0.9737,0.9487,0.7676,0.6228,1.0,1.0,0.2428,0.1382,0.5686,0.3973,1.0,1.0
1324.png,False,0.9233,0,83,256,147,64,256,64,256,0.9405,0.8982,0.9791,0.9811,0.9875,1.44,176.36,1540.68,0.9889,0.978,0.8123,0.684,0.8419,0.727,1.0,1.0,1.0,1.0,1.0,1.0
1478.png,True,0.9372,0,91,256,193,102,256,128,256,0.7921,0.7614,0.9817,0.8056,0.9937,1.89,424.04,2913.41,0.9894,0.9791,0.8155,0.6885,1.0,1.0,0.9478,0.9008,0.0,0.0,1.0,1.0
1495.png,True,0.9245,0,90,256,157,67,256,96,256,0.5854,0.5347,0.9718,0.965,0.9844,1.36,223.0,2520.68,0.9852,0.9709,0.7293,0.574,0.0,0.0,1.0,1.0,0.7978,0.6636,0.0,0.0
1608.png,True,0.888,0,132,256,206,74,256,96,256,0.9268,0.8812,0.9771,0.9647,0.9841,1.4,246.37,1788.81,0.9879,0.976,0.7044,0.5436,0.8685,0.7676,1.0,1.0,1.0,1.0,1.0,1.0
525.png,True,0.7854,0,89,256,196,107,256,128,256,0.6756,0.5962,0.9434,0.7113,0.9851,1.5,287.38,2804.46,0.9747,0.9507,0.6179,0.4471,0.852,0.7422,0.6087,0.4375,0.0,0.0,1.0,1.0
1062.png,True,0.85,0,26,256,226,200,256,224,256,0.9269,0.8703,0.9479,0.9787,0.9888,1.52,483.93,2977.5,0.9679,0.9379,0.876,0.7794,1.0,1.0,0.8571,0.75,0.8601,0.7545,1.0,1.0
