fname,detected,roi_confidence,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
1285.png,True,0.1366,0,120,256,152,52,256,64,256,0.8103,0.7924,0.9879,0.9697,0.9697,35.55,160.03,712.85,0.9937,0.9874,0.8682,0.7672,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
859.png,True,0.2007,0,92,256,148,90,256,96,256,0.9407,0.8935,0.9751,0.9708,0.9886,35.48,222.83,781.97,0.986,0.9724,0.8938,0.808,1.0,1.0,1.0,1.0,0.9074,0.8304,0.8571,0.75
2068.png,True,0.325,6,76,252,178,164,256,192,256,0.7857,0.67,0.9519,0.8485,0.9804,55.1,605.3,1254.53,0.9801,0.961,0.5405,0.3704,0.7829,0.6432,0.8595,0.7536,0.6688,0.5024,0.8821,0.7891
2933.png,True,0.4237,0,76,232,152,122,255,128,256,0.7415,0.6215,0.9037,0.736,0.9764,55.02,409.85,988.47,0.9404,0.8874,0.9091,0.8333,0.5477,0.3771,0.4407,0.2826,0.8017,0.669,0.8092,0.6795
738.png,True,0.1196,0,112,256,162,80,256,96,256,0.9772,0.9595,0.9876,0.983,0.983,52.14,347.13,939.57,0.9935,0.9871,0.8699,0.7698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1654.png,True,0.1252,0,122,254,158,58,256,64,256,0.8568,0.8138,0.9765,0.8327,0.9476,36.13,156.78,762.7,0.9876,0.9755,0.8368,0.7193,1.0,1.0,1.0,1.0,0.3163,0.1879,1.0,1.0
319.png,True,0.2151,0,68,256,138,112,256,128,256,0.8687,0.7858,0.9642,0.8775,0.9735,37.35,298.27,978.8,0.9814,0.9636,0.8523,0.7426,0.6436,0.4744,0.8395,0.7234,1.0,1.0,0.8955,0.8107
2041.png,True,0.086,0,90,202,168,124,222,128,224,0.6521,0.5693,0.9775,0.6016,0.9111,36.07,283.36,1162.32,0.9885,0.9772,0.0,0.0,1.0,1.0,0.6667,0.5,0.5114,0.3436,0.7459,0.5948
225.png,True,0.249,0,122,256,172,80,256,96,256,0.9073,0.8512,0.9762,0.8818,0.9844,39.24,241.78,734.72,0.9862,0.9728,0.8765,0.7802,1.0,1.0,0.9333,0.8749,0.648,0.4793,1.0,1.0
1523.png,True,0.2153,0,122,254,184,100,256,128,256,0.6778,0.5557,0.9354,0.762,0.9612,37.32,282.97,736.09,0.9697,0.9412,0.7231,0.5663,0.2771,0.1608,0.8083,0.6783,0.4931,0.3272,0.7953,0.6602
1298.png,True,0.1917,0,162,140,180,28,154,32,160,0.5138,0.4959,0.8889,0.6786,0.8579,35.31,79.65,808.08,0.9496,0.9041,0.1333,0.0714,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1447.png,True,0.1139,0,108,256,170,100,256,128,256,0.9504,0.9155,0.9868,0.9483,0.9792,35.59,282.06,812.76,0.993,0.9861,0.7802,0.6397,1.0,1.0,0.929,0.8673,1.0,1.0,1.0,1.0
1399.png,True,0.0871,0,30,206,126,154,227,160,256,0.6815,0.6035,0.9768,0.6902,0.97,35.73,343.37,1209.15,0.9879,0.976,0.5525,0.3817,0.0,0.0,1.0,1.0,0.7633,0.6172,0.7852,0.6463
1055.png,True,0.3316,0,132,256,198,106,256,128,256,0.9527,0.9155,0.9848,0.9748,0.9952,39.71,319.11,822.79,0.9907,0.9816,0.8497,0.7386,1.0,1.0,0.8952,0.8103,0.9809,0.9625,1.0,1.0
2775.png,True,0.3109,0,96,256,146,80,256,96,256,0.9073,0.8528,0.9478,0.8898,0.9678,40.39,258.07,784.36,0.9683,0.9386,0.623,0.4524,1.0,1.0,0.9332,0.8747,0.9195,0.8511,1.0,1.0
2213.png,True,0.0421,4,14,170,166,212,187,224,192,0.7555,0.7066,0.989,0.9023,0.955,40.66,425.5,961.2,0.995,0.9901,0.776,0.634,0.0,0.0,1.0,1.0,0.762,0.6155,1.0,1.0
712.png,True,0.1641,0,116,256,156,64,256,64,256,0.9638,0.9343,0.9842,0.9875,0.9924,35.81,225.1,815.99,0.9914,0.983,0.9017,0.8211,1.0,1.0,0.8898,0.8015,1.0,1.0,1.0,1.0
2935.png,True,0.1495,0,120,256,170,80,256,96,256,0.7465,0.6864,0.9788,0.8022,0.9797,51.89,326.93,1158.34,0.9887,0.9776,0.8254,0.7027,1.0,1.0,0.7647,0.619,0.9005,0.819,0.0,0.0
410.png,True,0.1096,72,156,200,202,74,154,96,160,0.9198,0.8869,0.9459,0.9019,0.9019,54.37,260.5,1047.69,0.9713,0.9441,1.0,1.0,0.5477,0.3771,1.0,1.0,1.0,1.0,1.0,1.0
1038.png,True,0.1534,0,92,220,202,176,242,192,256,0.7492,0.6891,0.9739,0.9431,0.9881,58.28,615.86,1094.38,0.986,0.9723,0.8271,0.7051,0.8854,0.7943,0.0,0.0,1.0,1.0,0.7971,0.6626
399.png,True,0.0841,0,116,256,180,102,256,128,256,0.9584,0.9258,0.991,0.9533,0.9737,35.91,282.08,851.94,0.9953,0.9907,0.8667,0.7648,0.8886,0.7995,1.0,1.0,1.0,1.0,1.0,1.0
2413.png,True,0.1632,0,140,256,184,70,256,96,256,0.7657,0.6919,0.9366,0.7945,0.9008,40.52,223.79,751.96,0.9666,0.9353,0.2142,0.12,1.0,1.0,0.662,0.4947,0.7512,0.6016,1.0,1.0
2820.png,True,0.3999,0,62,252,96,54,256,64,256,0.6135,0.4972,0.8953,0.6597,0.9403,35.96,166.97,877.6,0.9372,0.8818,0.583,0.4115,0.6844,0.5203,0.7365,0.5829,0.7397,0.5869,0.0,0.0
1481.png,True,0.1458,0,120,256,160,64,256,64,256,0.9718,0.9509,0.9813,0.9875,0.9875,36.51,184.94,742.32,0.9901,0.9804,0.8408,0.7253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
425.png,True,0.0888,2,152,256,220,108,256,128,256,0.8077,0.7884,0.9882,0.9815,0.9815,37.3,283.18,868.8,0.9939,0.9879,0.8522,0.7425,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
305.png,True,0.1711,4,58,256,124,106,256,128,256,0.7389,0.6754,0.9668,0.9255,0.9729,34.96,281.54,831.87,0.9833,0.9671,0.8205,0.6957,0.8934,0.8073,0.736,0.5823,0.0,0.0,1.0,1.0
1119.png,True,0.3187,0,112,256,172,96,256,96,256,0.694,0.6158,0.9107,0.7523,0.9658,35.01,234.16,1303.88,0.9621,0.927,0.8644,0.7611,0.6378,0.4682,0.6998,0.5383,1.0,1.0,0.0,0.0
235.png,True,0.331,0,106,256,164,92,256,96,256,0.9242,0.8696,0.951,0.8993,0.9602,36.02,222.15,806.33,0.9707,0.943,0.8396,0.7236,1.0,1.0,0.9516,0.9077,0.7831,0.6435,1.0,1.0
2003.png,True,0.2376,4,140,256,170,48,256,64,256,0.7115,0.6425,0.9563,0.8344,0.9551,36.39,159.71,741.05,0.978,0.9569,0.6018,0.4304,0.0,0.0,1.0,1.0,0.797,0.6625,0.8922,0.8054
1141.png,True,0.152,0,134,256,204,112,256,128,256,0.764,0.712,0.9821,0.7832,0.9882,35.62,284.0,1302.73,0.9909,0.982,0.858,0.7512,0.9163,0.8455,0.8188,0.6931,0.0,0.0,1.0,1.0
2932.png,True,0.3813,0,78,256,156,124,256,128,256,0.6796,0.5873,0.9452,0.8803,0.9863,35.35,310.42,1135.99,0.9657,0.9337,0.8431,0.7288,0.0,0.0,0.6263,0.4559,0.89,0.8017,0.7527,0.6035
2717.png,True,0.1821,0,88,256,124,58,256,64,256,0.9562,0.9223,0.9808,0.9663,0.9823,50.31,228.96,1013.25,0.9896,0.9794,0.8421,0.7273,1.0,1.0,1.0,1.0,0.9055,0.8273,1.0,1.0
2369.png,True,0.1876,0,88,256,130,68,256,96,256,0.406,0.342,0.9033,0.7571,0.953,57.22,323.26,893.96,0.9483,0.9017,0.6761,0.5106,0.0,0.0,0.7605,0.6135,0.0,0.0,0.0514,0.0264
1178.png,True,0.3925,0,108,256,138,48,256,64,256,0.7117,0.6726,0.9329,0.7,0.9579,52.4,243.39,976.9,0.9593,0.9218,0.3709,0.2277,1.0,1.0,0.9397,0.8863,0.0,0.0,1.0,1.0
1386.png,True,0.0445,0,50,194,100,80,213,96,224,0.747,0.7123,0.985,0.7223,0.8576,36.91,227.39,810.24,0.9924,0.9849,0.13,0.0695,1.0,1.0,1.0,1.0,0.3594,0.219,1.0,1.0
349.png,True,0.3467,0,78,256,128,80,256,96,256,0.8459,0.7597,0.8927,0.822,0.9345,50.95,219.96,710.08,0.935,0.878,0.7757,0.6336,0.6041,0.4327,1.0,1.0,0.7607,0.6138,1.0,1.0
2472.png,True,0.0369,0,78,256,180,164,256,192,256,0.8867,0.8192,0.9933,0.8928,0.967,39.74,421.61,1016.95,0.9966,0.9932,0.6481,0.4795,1.0,1.0,1.0,1.0,0.8514,0.7413,0.8243,0.7011
460.png,True,0.0729,0,56,256,122,106,256,128,256,0.9134,0.8527,0.9889,0.9332,0.9765,35.84,307.03,868.47,0.9943,0.9886,0.8295,0.7087,1.0,1.0,0.7814,0.6413,0.875,0.7778,1.0,1.0
1903.png,True,0.3212,0,56,236,110,86,256,96,256,0.9043,0.8389,0.9404,0.9113,0.9543,34.53,224.19,759.87,0.9647,0.9319,0.7611,0.6143,0.7925,0.6563,0.9078,0.8312,1.0,1.0,1.0,1.0
9.png,True,0.0562,16,12,250,122,155,256,160,256,0.9195,0.8721,0.9831,0.9488,0.9718,55.34,564.82,1629.12,0.9913,0.9827,0.6725,0.5066,0.8529,0.7436,1.0,1.0,1.0,1.0,1.0,1.0
1047.png,True,0.1297,0,118,256,164,74,256,96,256,0.8887,0.8206,0.9782,0.853,0.9607,58.78,355.03,1016.05,0.9899,0.9799,0.778,0.6366,1.0,1.0,0.6817,0.5172,0.8828,0.7901,1.0,1.0
832.png,True,0.0589,0,100,208,254,202,229,224,256,0.9494,0.9118,0.989,0.9699,0.9837,63.74,816.02,1622.46,0.9943,0.9886,0.8403,0.7246,0.8619,0.7574,1.0,1.0,1.0,1.0,1.0,1.0
2866.png,True,0.1312,2,80,220,138,92,242,96,256,0.8476,0.7713,0.9681,0.828,0.9282,92.41,545.02,1347.91,0.9833,0.9671,0.7377,0.5844,0.5307,0.3612,0.834,0.7153,1.0,1.0,1.0,1.0
63.png,True,0.2151,0,94,256,168,118,256,128,256,0.9245,0.8711,0.9759,0.9762,0.9866,57.41,459.79,1263.78,0.9864,0.9733,0.755,0.6065,1.0,1.0,0.8832,0.7908,0.9223,0.8558,1.0,1.0
995.png,True,0.186,0,82,256,136,86,256,96,256,0.8802,0.8151,0.9695,0.9345,0.9791,51.52,344.78,1148.54,0.983,0.9665,0.8191,0.6936,0.9071,0.8299,0.572,0.4006,1.0,1.0,1.0,1.0
1951.png,True,0.3775,0,122,250,178,90,256,96,256,0.7646,0.631,0.9068,0.7352,0.9421,50.78,357.95,1125.79,0.9481,0.9013,0.7791,0.6381,0.7119,0.5527,0.8343,0.7157,0.6611,0.4938,0.6529,0.4847
604.png,True,0.4318,0,150,256,192,68,256,96,256,0.8933,0.8341,0.9583,0.8635,0.9791,51.53,365.63,966.13,0.974,0.9492,0.5808,0.4093,1.0,1.0,0.9255,0.8613,0.8793,0.7846,1.0,1.0
2712.png,True,0.1348,0,84,256,118,54,256,64,256,0.6393,0.6188,0.9748,0.8042,0.965,35.99,170.48,600.99,0.9893,0.9788,0.8467,0.7341,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2349.png,True,0.2142,0,88,256,176,140,256,160,256,0.7175,0.6479,0.9641,0.7042,0.9797,35.7,361.55,946.07,0.9866,0.9736,0.8189,0.6933,0.8512,0.741,0.6485,0.4798,0.0,0.0,1.0,1.0
1754.png,True,0.1293,0,120,256,180,96,256,96,256,0.8463,0.7695,0.9688,0.8676,0.9566,35.52,222.44,800.16,0.986,0.9725,0.8552,0.7471,0.581,0.4094,1.0,1.0,0.6557,0.4877,1.0,1.0
2632.png,True,0.2203,0,152,256,208,90,256,96,256,0.4111,0.3384,0.9133,0.6011,0.9356,45.24,224.12,815.99,0.9695,0.9408,0.7662,0.6209,0.5273,0.3581,0.0298,0.0151,0.1739,0.0952,0.0,0.0
704.png,True,0.2435,0,84,256,156,116,256,128,256,0.8607,0.7638,0.9683,0.8524,0.9788,36.71,306.82,1019.02,0.9857,0.9717,0.8934,0.8073,0.8617,0.757,0.8023,0.6698,0.7335,0.5791,0.8876,0.7979
2773.png,True,0.3102,0,96,256,144,76,256,96,256,0.8838,0.8167,0.9458,0.8507,0.965,39.97,224.1,766.08,0.9669,0.9359,0.6342,0.4643,1.0,1.0,0.9358,0.8794,0.7658,0.6205,1.0,1.0
1496.png,True,0.1049,0,96,256,148,84,256,96,256,0.8838,0.8317,0.9807,0.8851,0.9708,35.44,221.61,711.08,0.99,0.9801,0.7972,0.6628,1.0,1.0,1.0,1.0,0.5155,0.3472,1.0,1.0
1904.png,True,0.263,0,60,254,114,86,256,96,256,0.8873,0.8139,0.945,0.922,0.9544,36.59,222.55,759.49,0.9685,0.939,0.7265,0.5704,0.798,0.6639,0.8306,0.7103,1.0,1.0,1.0,1.0
259.png,True,0.0212,68,42,256,194,240,207,256,224,0.7219,0.6982,0.9852,0.9826,0.9826,36.5,606.52,1377.5,0.9925,0.9852,0.3389,0.204,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1473.png,True,0.121,0,124,256,180,90,256,96,256,0.9467,0.9076,0.9792,0.9728,0.9852,36.14,221.32,836.26,0.9889,0.978,0.8769,0.7808,1.0,1.0,0.8145,0.687,1.0,1.0,1.0,1.0
2208.png,True,0.0333,0,18,160,166,210,176,224,192,0.5496,0.4932,0.9845,0.8564,0.9285,53.13,379.97,831.75,0.9925,0.9851,0.7122,0.553,0.5928,0.4213,1.0,1.0,0.0,0.0,0.0,0.0
2053.png,True,0.0547,118,52,256,116,102,152,128,160,0.7078,0.6877,0.968,0.8574,0.9086,78.05,338.02,1028.88,0.989,0.9782,1.0,1.0,0.2581,0.1481,1.0,1.0,0.0,0.0,1.0,1.0
1161.png,True,0.0713,0,136,256,204,108,256,128,256,0.9576,0.9252,0.9907,0.9588,0.9777,50.82,412.83,989.71,0.9952,0.9904,0.8336,0.7146,1.0,1.0,0.9167,0.8462,1.0,1.0,1.0,1.0
2639.png,True,0.1012,56,122,256,196,118,220,128,224,0.6264,0.5498,0.9596,0.6817,0.9288,52.91,422.74,1044.32,0.9815,0.9637,0.8382,0.7215,0.4889,0.3235,1.0,1.0,0.45,0.2903,0.0,0.0
2505.png,True,0.3302,0,118,256,148,48,256,64,256,0.6922,0.6311,0.9071,0.6667,0.9382,53.02,233.98,969.93,0.9525,0.9093,0.2531,0.1449,0.7819,0.6419,1.0,1.0,0.1659,0.0904,1.0,1.0
483.png,True,0.1503,0,104,256,174,112,256,128,256,0.7438,0.6909,0.9653,0.8886,0.9322,36.96,318.77,1164.32,0.9816,0.9638,0.7933,0.6575,0.0,0.0,1.0,1.0,0.6876,0.524,1.0,1.0
816.png,True,0.1265,0,124,256,170,74,256,96,256,0.8091,0.7904,0.9832,0.8054,0.9517,37.11,228.12,771.02,0.9913,0.9827,0.8634,0.7597,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2946.png,True,0.1568,0,110,256,186,122,256,128,256,0.7505,0.6906,0.9734,0.7853,0.9749,34.78,293.95,1081.31,0.9867,0.9737,0.8442,0.7303,0.8042,0.6725,0.868,0.7668,1.0,1.0,0.0,0.0
1874.png,True,0.4818,2,158,214,186,44,235,64,256,0.4874,0.4163,0.6816,0.4874,0.8929,35.01,158.9,703.51,0.8575,0.7505,0.0,0.0,0.1185,0.063,0.7069,0.5467,0.2417,0.1375,1.0,1.0
331.png,True,0.1835,0,66,256,140,118,256,128,256,0.9002,0.8378,0.9739,0.8798,0.9762,36.47,310.77,1561.18,0.9851,0.9707,0.8367,0.7192,1.0,1.0,0.9078,0.8312,0.6718,0.5057,1.0,1.0
510.png,True,0.2672,0,52,256,126,118,256,128,256,0.8229,0.7479,0.9648,0.8051,0.9767,40.08,298.22,1088.63,0.9802,0.9612,0.8052,0.674,0.3503,0.2124,0.883,0.7904,0.9187,0.8495,1.0,1.0
753.png,True,0.3363,0,116,248,164,76,256,96,256,0.8758,0.7912,0.9537,0.8577,0.9797,35.52,250.53,862.84,0.972,0.9456,0.7935,0.6577,0.861,0.7559,0.7341,0.5799,0.894,0.8083,1.0,1.0
2839.png,True,0.2714,0,96,172,144,76,189,96,192,0.5354,0.4855,0.9002,0.7562,0.9611,42.2,231.64,1047.57,0.9795,0.9598,1.0,1.0,0.1196,0.0636,0.8484,0.7367,0.2652,0.1528,0.0,0.0
163.png,True,0.4647,90,80,176,164,134,104,160,128,0.7157,0.6451,0.9146,0.9537,0.9736,38.61,259.56,953.39,0.9459,0.8974,1.0,1.0,0.6188,0.448,0.0,0.0,0.8346,0.7161,0.8947,0.8094
1509.png,True,0.2244,0,124,252,184,96,256,96,256,0.7589,0.6395,0.9589,0.8093,0.9713,34.89,225.49,736.91,0.978,0.9569,0.6952,0.5328,0.4772,0.3134,0.8571,0.75,0.6692,0.5029,0.8769,0.7809
1940.png,True,0.2206,0,112,256,146,54,256,64,256,0.9079,0.8434,0.9661,0.9155,0.9752,54.15,252.78,724.18,0.9812,0.9631,0.827,0.705,1.0,1.0,0.8581,0.7514,0.7812,0.641,1.0,1.0
1128.png,True,0.3889,0,130,256,166,58,256,64,256,0.6987,0.6299,0.9368,0.7035,0.9643,50.32,236.65,1140.38,0.961,0.9249,0.7295,0.5741,1.0,1.0,0.9436,0.8932,0.558,0.3869,0.0,0.0
2500.png,True,0.2599,0,98,256,162,102,256,128,256,0.7417,0.6821,0.9348,0.7479,0.9413,65.84,419.72,878.99,0.9627,0.9281,0.657,0.4892,0.0205,0.0104,0.8417,0.7267,0.9683,0.9385,1.0,1.0
105.png,True,0.1711,4,96,52,120,38,57,64,64,0.8296,0.826,0.9561,0.8333,0.8333,38.68,95.36,1226.57,0.9776,0.9561,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1384.png,True,0.0721,0,56,192,120,102,211,128,224,0.8409,0.7595,0.9865,0.8415,0.9345,37.08,255.04,971.92,0.9931,0.9863,0.6087,0.4375,0.6757,0.5102,1.0,1.0,0.7677,0.623,1.0,1.0
653.png,True,0.1025,2,94,216,182,140,237,160,256,0.845,0.7627,0.9709,0.8815,0.9609,34.55,353.47,1267.34,0.985,0.9705,0.7701,0.6261,0.6394,0.4699,1.0,1.0,0.6753,0.5098,1.0,1.0
572.png,True,0.1394,54,142,256,192,80,222,96,224,0.6807,0.611,0.9711,0.8589,0.9736,36.51,235.83,793.87,0.9848,0.9701,0.7857,0.6471,0.8613,0.7564,1.0,1.0,0.4526,0.2925,0.0,0.0
2585.png,True,0.379,54,50,192,146,154,166,160,192,0.7947,0.7386,0.9618,0.8095,0.9824,34.84,310.11,887.29,0.9794,0.9596,1.0,1.0,0.1208,0.0643,0.9374,0.8822,0.8516,0.7416,0.8787,0.7837
256.png,True,0.0367,64,42,256,192,237,211,256,224,0.9449,0.9164,0.9898,0.9812,0.9812,36.88,614.72,1095.93,0.9948,0.9897,0.6744,0.5087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3013.png,True,0.2565,0,110,256,160,80,256,96,256,0.9227,0.8739,0.9614,0.9296,0.9639,35.04,232.82,742.85,0.978,0.957,0.7117,0.5524,1.0,1.0,1.0,1.0,0.8468,0.7343,1.0,1.0
827.png,True,0.0587,0,98,208,252,204,229,224,256,0.9221,0.8654,0.9888,0.9451,0.9878,36.43,589.52,1176.41,0.9943,0.9886,0.8051,0.6737,0.8484,0.7367,1.0,1.0,0.8847,0.7933,1.0,1.0
154.png,True,0.6463,82,92,168,164,116,104,128,128,0.7701,0.7084,0.87,0.8353,0.968,35.25,206.62,806.86,0.9254,0.8612,1.0,1.0,0.8811,0.7875,1.0,1.0,0.1095,0.0579,0.7045,0.5438
1936.png,True,0.2237,0,116,256,148,52,256,64,256,0.6115,0.536,0.953,0.8024,0.9423,37.4,162.59,721.22,0.9751,0.9514,0.2762,0.1602,0.0,0.0,0.7658,0.6204,0.652,0.4837,1.0,1.0
241.png,True,0.0876,184,46,256,114,108,79,128,96,0.952,0.9244,0.9844,0.9738,0.9738,35.58,168.25,731.09,0.992,0.9841,0.72,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2896.png,True,0.1177,0,114,256,170,90,256,96,256,0.8141,0.7435,0.9769,0.7856,0.9534,35.94,383.61,955.81,0.9889,0.9781,0.8104,0.6813,1.0,1.0,0.3354,0.2015,0.75,0.6,1.0,1.0
285.png,True,0.19,0,96,256,128,52,256,64,256,0.7844,0.7473,0.9752,0.948,0.9696,52.39,243.28,740.78,0.9866,0.9735,0.8365,0.719,0.0,0.0,0.8833,0.791,1.0,1.0,1.0,1.0
1216.png,True,0.2754,0,78,186,150,116,205,128,224,0.681,0.6205,0.9109,0.7126,0.9725,51.15,416.79,1048.34,0.9779,0.9568,0.0,0.0,0.5557,0.3848,1.0,1.0,0.5525,0.3817,1.0,1.0
512.png,True,0.2533,0,70,256,112,68,256,96,256,0.6762,0.612,0.9556,0.6645,0.9512,57.14,356.27,1009.4,0.976,0.9532,0.3529,0.2143,0.0278,0.0141,0.9171,0.8469,0.7832,0.6437,1.0,1.0
87.png,True,0.3313,0,86,248,168,132,256,160,256,0.8521,0.7678,0.9656,0.945,0.9856,54.33,355.3,925.86,0.9828,0.9661,0.8448,0.7313,0.9242,0.8591,0.5775,0.406,0.7836,0.6442,1.0,1.0
2487.png,True,0.2553,0,92,256,176,134,256,160,256,0.7601,0.7101,0.9722,0.7684,0.9745,36.2,341.24,924.65,0.9839,0.9683,0.7452,0.5938,0.0,0.0,0.8611,0.7561,0.9703,0.9423,1.0,1.0
1327.png,True,0.0909,0,132,256,188,90,256,96,256,0.7756,0.7348,0.9886,0.9691,0.9829,36.09,223.83,796.42,0.9942,0.9886,0.8018,0.6691,0.0,0.0,1.0,1.0,0.8578,0.7509,1.0,1.0
1536.png,True,0.1211,0,68,256,130,100,256,128,256,0.7858,0.7496,0.9811,0.7872,0.9758,37.99,321.96,798.03,0.9903,0.9808,0.8397,0.7238,0.8846,0.793,0.0,0.0,1.0,1.0,1.0,1.0
665.png,True,0.0886,0,102,214,180,124,235,128,256,0.9465,0.9085,0.9852,0.9522,0.976,36.55,304.69,847.25,0.9922,0.9846,0.7882,0.6504,0.8986,0.8158,1.0,1.0,1.0,1.0,1.0,1.0
1409.png,True,0.1445,0,48,256,134,138,256,160,256,0.8423,0.7439,0.9672,0.8662,0.976,34.87,354.78,803.82,0.9837,0.968,0.7343,0.5801,0.7626,0.6163,1.0,1.0,0.7538,0.6048,0.8195,0.6943
1571.png,True,0.2146,0,82,256,144,100,256,128,256,0.8034,0.7086,0.953,0.7763,0.9538,35.65,293.05,875.82,0.9753,0.9518,0.4658,0.3036,0.7532,0.6041,0.9082,0.8318,0.7181,0.5602,1.0,1.0
619.png,True,0.1468,0,156,256,192,58,256,64,256,0.9408,0.8986,0.9797,0.9711,0.9814,35.78,169.77,983.87,0.9892,0.9786,0.8109,0.6819,1.0,1.0,0.8447,0.7312,1.0,1.0,1.0,1.0
1652.png,True,0.3287,0,144,164,156,20,180,32,192,0.8427,0.7926,0.9406,0.8122,0.895,35.84,113.2,895.64,0.9683,0.9385,0.314,0.1863,1.0,1.0,1.0,1.0,0.7736,0.6308,1.0,1.0
508.png,True,0.2281,0,70,256,110,64,256,64,256,0.7318,0.6668,0.9648,0.749,0.9704,36.02,162.09,887.29,0.9807,0.9622,0.7491,0.5989,0.0,0.0,0.9185,0.8492,0.7425,0.5905,1.0,1.0
1550.png,True,0.2201,0,114,256,146,52,256,64,256,0.674,0.5972,0.9387,0.7489,0.9543,36.98,175.73,630.4,0.9745,0.9503,0.7492,0.5989,0.4915,0.3258,0.829,0.708,0.0,0.0,1.0,1.0
102.png,True,0.3024,0,90,254,166,122,256,128,256,0.729,0.6336,0.9134,0.8147,0.9547,36.34,297.67,749.49,0.9721,0.9457,0.7913,0.6547,0.6849,0.5208,0.7253,0.569,0.2004,0.1114,1.0,1.0
2498.png,True,0.2058,0,108,256,166,92,256,96,256,0.7514,0.6972,0.9542,0.7651,0.9514,56.18,356.5,917.25,0.9749,0.9511,0.6989,0.5372,0.0,0.0,0.9024,0.8222,0.9321,0.8728,1.0,1.0
2273.png,True,0.0683,0,32,230,132,160,253,160,256,0.8571,0.7776,0.9845,0.8809,0.9779,50.51,526.72,1283.35,0.9937,0.9874,0.6716,0.5056,0.7594,0.6122,0.7182,0.5603,1.0,1.0,1.0,1.0
2760.png,True,0.3869,0,102,256,152,80,256,96,256,0.9178,0.8677,0.9551,0.9075,0.9749,55.55,368.32,1202.63,0.9704,0.9425,0.6637,0.4966,1.0,1.0,0.8943,0.8088,0.9786,0.9582,1.0,1.0
1417.png,True,0.1076,0,20,208,124,155,229,160,256,0.8714,0.7953,0.9747,0.9706,0.9911,36.34,367.55,1043.04,0.9867,0.9738,0.819,0.6935,0.7108,0.5513,1.0,1.0,0.7121,0.553,1.0,1.0
30.png,True,0.3819,64,68,250,148,128,211,128,224,0.6061,0.5616,0.9354,0.6105,0.9733,37.75,267.65,821.98,0.9649,0.9322,1.0,1.0,0.0,0.0,0.8079,0.6778,0.0,0.0,0.8636,0.7599
2892.png,True,0.1088,0,112,256,172,96,256,96,256,0.8447,0.7727,0.9839,0.8138,0.9753,34.98,228.35,722.61,0.9917,0.9835,0.8531,0.7438,1.0,1.0,0.4754,0.3118,0.7479,0.5973,1.0,1.0
1324.png,True,0.0917,26,78,254,138,96,253,96,256,0.9478,0.9092,0.9881,0.9719,0.981,38.0,227.34,900.17,0.9938,0.9877,0.8446,0.7311,0.8483,0.7366,1.0,1.0,1.0,1.0,1.0,1.0
1478.png,True,0.273,0,130,256,184,86,256,96,256,0.8035,0.7795,0.9853,0.8055,0.9934,35.93,233.08,932.91,0.9913,0.9828,0.8649,0.762,1.0,1.0,0.9649,0.9322,0.0,0.0,1.0,1.0
1495.png,True,0.0974,0,94,256,148,86,256,96,256,0.8704,0.8147,0.9797,0.8773,0.9717,46.11,233.72,845.86,0.9895,0.9792,0.7244,0.5679,1.0,1.0,1.0,1.0,0.5085,0.3409,1.0,1.0
1608.png,True,0.0428,0,48,256,188,224,256,224,256,0.9352,0.8939,0.9916,0.9698,0.9853,35.51,495.21,1052.33,0.9957,0.9915,0.7234,0.5666,0.8922,0.8053,1.0,1.0,1.0,1.0,1.0,1.0
525.png,True,0.3001,0,118,240,180,100,256,128,256,0.7451,0.6815,0.9565,0.742,0.9749,37.85,315.71,921.7,0.9787,0.9582,0.7792,0.6383,0.8898,0.8015,0.8141,0.6865,0.0086,0.0043,1.0,1.0
1062.png,True,0.3809,0,106,256,198,148,256,160,256,0.948,0.9088,0.9859,0.9556,0.994,35.84,356.37,909.1,0.9909,0.982,0.8104,0.6813,1.0,1.0,0.9107,0.8361,0.9761,0.9533,1.0,1.0
3025.png,True,0.0876,0,52,256,138,138,256,160,256,0.9456,0.9074,0.9866,0.9502,0.971,35.81,351.35,811.35,0.9931,0.9863,0.783,0.6433,1.0,1.0,0.8978,0.8145,1.0,1.0,1.0,1.0
